주소,분류,응급여부,간이약도,이름,Tel,Tel_E,월close,월open,화close,화open,수close,수open,목close,목open,금close,금open,토close,토open,일close,일open,공close,공open,위도,경도
인천광역시 중구 공항로424번길 84 (운서동),C,0,공항청사 건너편,인하국제의원,032-206-1800,,1700,0800,1700,0800,1700,0800,1700,0800,1700,0800,,,,,,,37.43907824702719,126.46383615500491
인천광역시 중구 흰바위로 31 306호,C,0,,인하의원,032-746-1002,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1400,0930,,,,,37.4927681655,126.4884608031
"인천광역시 중구 하늘별빛로65번길 8-11, 메이채프라자 5층 501,502호 (중산동)",C,0,,하늘마디재활의학과의원,032-751-8272,,2000,0900,2000,0900,2000,0900,2000,0900,2000,0900,1500,0900,,,,,37.489457684391446,126.56242840793723
"인천광역시 중구 하늘중앙로195번길 23, 3층 (중산동, 하늘프라자)",C,0,,하늘메디컬의원,032-752-6008,,2000,0900,2000,0900,2000,0900,2000,0900,2000,0900,1400,0900,1300,0900,,,37.48922250763803,126.56218102025853
인천광역시 중구 신도시남로 137  (운서동),C,0,"신도시남로 롯데마트 맞은편 ,화평빌딩 국민은행 4층",해맑은의원,032-751-6543,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,,,37.49366400398557,126.49008899766528
전라북도 순창군 순창읍 장류로 347,B,0,우체국 맞은편,의료법인희망의료재단희망병원,063-652-2611,,1800,0830,1800,0830,1800,0830,1800,0830,1800,0830,1300,0830,,,,,35.37695123014793,127.14036786801086
전라북도 순창군 연산2길 7-1 (구림면) ,C,0,구림면사무소에서 도보5분(순창방면),구림우리의원,063-652-1260,,1800,0830,1800,0830,1800,0830,1800,0830,1800,0830,1300,0830,,,,,35.45195694173388,127.10306289497687
전라북도 순창군 순창읍 순창5길 15,C,0,순창군노인복지회관 옆,대동의원,063-653-2828,,1700,0830,1700,0830,1200,0830,1700,0830,1700,0830,1200,0830,,,,,35.373248072703355,127.1408281104973
전라북도 순창군 동계면 동계로 45-1,C,0,,동계누리의원,063-652-5727,,1700,0900,1700,0900,1200,0900,1700,0900,1700,0900,1200,0900,,,,,35.43996114216471,127.24241784935917
전라북도 순창군 순창읍 장류로 372,C,0,,바른몸의원,063-653-2567,,1800,0800,1800,0800,1300,0800,2000,0800,1800,0800,1300,0800,,,,,35.37609741544816,127.14276448488219
전라북도 순창군 쌍치면 쌍계로 10,C,0,쌍치면사무소에서 정읍방향 50m,쌍치의원,063-652-1144,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,1300,0900,1300,0900,35.49979751401174,126.99981154374094
전라북도 순창군 복흥면 정산1길 11-2,C,0,,우리가정의원,063)653-8875,,1800,0800,1800,0800,1800,0800,1800,0800,1800,0800,1300,0800,,,,,35.4325130683,126.9315369787
전라북도 순창군 순창읍 순창9길 12-14,C,0,순창읍 터미널에서 도보 5분. 은혜한의원 옆,이상희재활의학과의원,063-653-8274,,1800,0800,1800,0800,1800,0800,1800,0800,1800,0800,1300,0800,,,,,35.376054868056975,127.14215693969456
전라북도 순창군 순창읍 옥천로 52,C,0,순창읍버스터미널 옆,중앙의원,063-653-5331,,1700,0830,1700,0830,1700,0830,1700,0830,1700,0830,1200,0830,,,,,35.377386488888206,127.14121820082798
전라북도 순창군 순창읍 순창로 230-3,C,0,제일약국 옆,한국의원,063-653-7001,,1650,0740,1650,0740,1650,0740,1650,0740,1650,0740,1220,0740,,,,,35.37550914306194,127.14344672815662
부산광역시 수영구 수영로 390-1 (남천동),B,0,2호선 남천역 3번출구,메트로적추병원,051-626-0250,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,1300,0900,35.141370437242486,129.1075441531237
경상남도 창원시 진해구 웅동로 63  (마천동),C,0,남명플럼빌리지 부근,웅동의원,055-552-3150,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.125222513153204,128.7836525994137
경상북도 고령군 다산면 상곡길 58 ,C,0,,다산종합의원,054-955-7556,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1500,0900,,,1300,0900,35.825802029005565,128.45068711573336
경상남도 창원시 의창구 원이대로 53,B,0,서부스포츠센터 맞은편,C&J미래여성병원,055-276-9200,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,1300,0900,35.2575770834465,128.63447480447846
"경상남도 창원시 성산구 마디미서로 54 (상남동, 7,8,9,12층)",B,0,상남동 우리은행 맞은편,CNA서울아동병원,055-262-8511,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1600,0900,,,1600,0900,35.22088674444605,128.68087033352398
"경상남도 창원시 의창구 우곡로217번길 10 (명서동, 지하1,2층지상2,3,4,5,6,7,8층)",B,0,파티마병원 인근,the큰병원,055-270-0920,,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,1230,0930,,,,,35.23975530365665,128.64878443277092
"경상남도 창원시 성산구 원이대로 578 (중앙동, 구트병원빌딩 8-12층)",B,0,,구트병원,055-262-9000,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.2283759608049,128.67794179705297
경상남도 창원시 의창구 평산로219번길 3 (중동),B,0,창원시 의창구 (구)39사단 옆,메트로병원,055-259-7700,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.26086936312416,128.62580094853473
"경상남도 창원시 성산구 마디미서로 56 (상남동, 2,3,4,5,6,7,10층)",B,0,우리투자증권 옆,모란여성병원,055-253-3555,,2000,0900,2000,0900,2000,0900,2000,0900,2000,0900,1500,0900,1300,0930,1300,0930,35.22063039269481,128.68070362187794
경상남도 창원시 의창구 서상로12번길 57 (서상동),B,0,중동 대동 다숲 아파트 맞은편,윤병원,055-255-7100,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1230,0900,,,,,35.261991666666667,128.620555555555569
경상남도 창원시 의창구 의창대로 45 (소계동),B,0,창원역에서 5분거리,의료법인 상원의료재단 창원힘찬병원,055-230-9138,,1800,0900,1800,0900,2000,0900,1800,0900,1800,0900,1600,0900,,,,,35.2558816885891,128.60591892038127
"경상남도 창원시 성산구 중앙대로 104 (상남동, 마이우스빌딩3층)",B,0,상남동 교보문고 부근,의료법인석경의료재단창원센텀병원,055-715-6200,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.22345881761362,128.68096359696318
경상남도 창원시 성산구 대암로 40-4 (남양동),B,0,가음정동주민센터 부근,창원중앙병원,055-289-9111,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.214048759794004,128.70070721353096
"경상남도 창원시 의창구 지귀로 6 (봉곡동, 1,2,3,5,6층)",B,0,경남은행 명곡지점 부근//명서 로타리 부근,허&리병원,055-288-7577,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1300,0900,,,,,35.244019444444447,128.648927777777772
경상남도 창원시 성산구 신촌로134번길 43,B,0,풀잎마을,홍익재활병원,055-286-1518,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,35.196636259756936,128.62511191836222
"경상남도 창원시 성산구 중앙대로 123 (중앙동, 롯데마트4층)",C,0,롯데마트 4층,Dr 윤의원,055-263-8119,,2030,1000,2030,1000,2030,1000,2030,1000,2030,1000,1800,1000,1800,1000,1800,1000,35.225490923171286,128.6802586399955
경상남도 창원시 성산구 완암로 84  (성산동),C,0,LG전자창원2공장 복지관 2층,LG전자㈜ 창원2공장부속의원,055-269-3197,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,35.207843696434814,128.66626622558945
"경상남도 창원시 의창구 신사로45번길 33 (신월동, 2층)",C,0,토월복합상가 부근,강의원,055-264-6333,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,35.2274085251,128.6925339188
"경상남도 창원시 의창구 원이대로 595 (용호동, 고운메디컬빌딩 8층)",C,0,고운치과병원 8층,고운마취통증의학과의원,055-714-7580,,1830,0930,1830,0930,2000,0930,1830,0930,1830,0930,1500,0930,,,,,35.228008505397995,128.6802626870762
경상남도 창원시 성산구 가양로124번길 23 (대방동) ,C,0,"대방동공영주차장건너편, 대방동 농협옆 건물",꿈나무의원,055-286-7676,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,35.20724722055462,128.70762411868478
경상남도 창원시 의창구 원이대로 320,C,0,시티세븐내(트레이드센터 803호),끌림365의원,055-276-3650,,1900,1000,2100,1000,1900,1000,,,2100,1000,1400,1000,,,,,35.240295339134256,128.6528026622047
"경상남도 창원시 성산구 창원대로 726  (내동, 내동상가아파트)",C,0,국민은행.창원병원 근처,내동의원,055-266-9690,,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,1300,1000,,,,,35.21710158203075,128.6704131077972
"경상남도 창원시 의창구 원이대로 320, 더시티세븐 T동 601호 (대원동)",C,0,시티세븐 옆,브랜든시티의원,055-276-7585,,1900,1000,1900,1000,2100,1000,2100,1300,1900,1000,1500,1100,,,,,35.24043583689597,128.65307354374517
"경상남도 창원시 의창구 사림로 47, 2층 (사림동,사림프라자)",C,0,사림프라자 부근 ,사림우리들의원,055-266-4337,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1700,0900,,,1500,0900,35.247549999999997,128.677888888888901
"경상남도 창원시 성산구 창원천로 288 (반지동, 대동그린코아207-210호,215호)",C,0,,삼성연합의원,055-237-7582,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1400,0930,,,,,35.2452770877,128.6697563642
"경상남도 창원시 의창구 창이대로 203 (봉곡동, 101,102,105,106호)",C,0,지귀시장 부근,서울가정의원,055-288-5755,,1830,0900,1830,0900,1600,0900,1830,0900,1830,0900,1300,0900,,,,,35.24505,128.65959444444476
"경상남도 창원시 성산구 대암로 40-14 (남양동, 동양람세스빌 302.303호)",C,0,,서울연합의원,055-264-2668,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1330,0900,,,,,35.2136981703,128.7008366169
경상남도 창원시 의창구 북면 천주로 1161,C,0,북면농협 근처,서일의원,055-298-4624,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1500,0900,,,,,35.35387819917087,128.6090997390349
"경상남도 창원시 의창구 팔용로 429 (팔용동, 팔용프라자204호)",C,0,동사무소 부근,석재활의학과의원,055-253-7171,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1300,0900,,,,,35.25499854652346,128.61241902210213
"경상남도 창원시 성산구 가양로124번길 7 (대방동, 선린빌딩)",C,0,대방중 부근,선린자모의원,055-266-6655,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1400,0900,,,,,35.20859427709999,128.70719553590038
"경상남도 창원시 성산구 가음로15번길 50, 경동스포렉스 205호206호 (남양동)",C,0,,성산라파의원,055-262-5005,,1800,0800,1800,0800,1800,0800,1800,0800,1800,0800,1200,0800,,,,,35.212773285,128.7027763654
경상남도 창원시 성산구 대암로 110 (대방동),C,0,노인종합복지관 부근(성원남산 3차아파트),세일의원,055-262-8317,,1825,0910,1825,0910,1825,0910,1825,0910,1825,0910,1240,0910,,,,,35.2149991975694,128.70527833526398
"경상남도 창원시 의창구 원이대로 320 (대원동, 더시티세븐상업동T501-2호)",C,0,롯데마트 부근,세준검진의원,055-277-3111,,1730,0800,1900,0800,1730,0800,1730,0800,1730,0800,1300,0800,,,,,35.24024122115269,128.65280595894657
경상남도 창원시 성산구 마디미동로 31 5층 (상남동),C,0,,셀럽의원,055-284-8334,,1900,1000,2100,1000,1900,1000,1900,1000,2100,1000,1600,1000,,,,,35.2206519227,128.6853781131
"경상남도 창원시 성산구 가음로 100 (가음동,3층)",C,0,남창원농협 농수산물 종합유통센터 3층,스마일의원,055-289-7507,,2030,1000,2030,1000,2030,1000,2030,1000,2030,1000,2030,1000,2030,1000,2030,1000,35.20403010696719,128.70312961337913
"경상남도 창원시 성산구 신촌로 108 (신촌동, 신촌메디컬빌딩2층)",C,0,,신촌의원,055-252-9710,,1900,0900,1900,0900,1900,0900,1800,0900,1900,0900,1300,0900,,,,,35.1999780089,128.6284807802
경상남도 창원시 성산구 안민로117번길 8  (안민동),C,0,안민동 농협근처,안민하나의원,055-282-9452,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,35.186526656505166,128.6897976461577
"경상남도 창원시 성산구 중앙대로100번길 9, 401호(상남동,리베라컨벤션빌딩)",C,0,리베라컨벤션 4층,엘리나의원,055-282-8005,,1900,1000,2100,1000,1900,1000,1900,1000,2100,1000,1500,1000,,,,,35.22325046113438,128.68049405742244
경상남도 창원시 성산구 마디미서로 54 (상남동) 서울아동병원 빌딩 5층,C,0,서울아동병원 빌딩 5층,엘리스의원,055-275-3616,,1900,1000,2000,1100,1900,1000,2000,1100,1900,1000,1400,1000,,,,,35.22094500198179,128.6808934996967
"경상남도 창원시 성산구 대암로 247, A동 2층 202, 203호 (성주동, 더스퀘어)",C,0,,연세봄의원,055-266-3369,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,35.2038232258,128.7116633204
경상남도 창원시 의창구 대봉로 24 (봉림동),C,0,,연세안정우의원,055-275-1133,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,35.25131324765219,128.66728735782496
"경상북도 상주시 왕산로 168, 2층 (남성동)",C,0,,강의원,054-532-7580,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1600,0900,,,,,36.41300621803678,128.1627433609135
경상남도 창원시 성산구 신촌로 17  (신촌동),C,0,유신상가 부근,영남의원,055-286-1542,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,1300,0900,35.207893125963594,128.6265482791466
"경상남도 창원시 성산구 원이대로473번길 21, 2층2호 (반림동)",C,0,반송성당 옆,영남제통마취통증의학과의원,055-267-6762,,1830,0900,1830,0900,1830,0900,1300,0900,1830,0900,1300,0900,,,,,35.235547222222223,128.670122222222233
"경상남도 창원시 의창구 북면 감계로110번길 54-39, 4층 403, 404호 (화진빌딩)",C,0,,예담의원,055-296-1033,,1900,0930,2000,0930,1900,0930,1900,1400,2000,0930,1300,0930,,,,,35.3015558358,128.5955594563
"경상남도 창원시 성산구 상남로 73 (상남동, 서울메디컬센터 4층)",C,0,창원고용센터 건너 편 서울메디칼센터 4층,예본미의원,055-282-7555,,1900,1000,1900,1000,1900,1000,1900,1000,2100,1000,1400,1000,,,,,35.22053912958323,128.67990624701164
"경상남도 창원시 의창구 의창대로247번길 13, 201호(소답동.대호상가빌라)",C,0,,운경병리과의원,055-251-6601,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1600,0900,,,,,35.26289588092885,128.62488656968955
"경상남도 창원시 성산구 원이대로 646, 5층 501,502,503호 (상남동, 에이스빌딩)",C,0,,워킹재활의학과의원,055-263-7553,,1900,0930,1900,0930,1900,0930,2000,1300,1900,0930,1400,0900,,,,,35.2247779054,128.6841982204
경상남도 창원시 의창구 동읍 자여로65번길 26 (2층),C,0,주공아파트단지 내,윤앤김연합의원,055-251-8050,,1800,0900,1800,0900,1800,0900,1800,1400,1800,0900,1300,0900,,,,,35.277497493864516,128.7033523172868
경상남도 창원시 의창구 지귀로 6,C,0,허&리병원건물안,이현제니스의원,055-265-8275,,1830,0930,1830,0930,1830,0930,1830,1400,1830,0930,1300,0930,,,,,35.24394222927587,128.64892624659333
"경상남도 창원시 성산구 원이대로682번길 30, 신명PLAZA 3층 301, 302호 (상남동)",C,0,,이화퀸의원,055-286-8675,,1900,1000,1900,1000,1900,1000,2100,1400,1900,1000,1400,1000,,,,,35.2210154774,128.6856755648
"경상남도 창원시 성산구 외동반림로126번길 56 (중앙동, 신관1,2층,구관1층)",C,0,파출소뒤쪽,인구보건복지협회경남지회가족보건의원,055-282-2222,,1700,0830,1700,0830,1700,0830,1700,0830,1700,0830,1300,0830,,,,,35.2269925823,128.6768369598
"경상남도 창원시 성산구 가음로13번길 33 (남양동, 남양종합상가303호)",C,0,창원중앙병원 근처,장진호마취통증의학과의원,055-285-2151,,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,,,,,,,35.213072410329595,128.70098609872988
경상남도 창원시 의창구 북면 천주로 1080,C,0,북면사무소 맞은편,전의원,055-299-7134,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1330,0900,,,,,35.3471108089,128.6077844894
경상남도 창원시 의창구 의안로31번길 28-5 (중동),C,0,"동창원농협 근처, 평일은 17시까지 내원요",정마취통증의학과의원,055-251-6151,,1700,0800,1700,0800,1700,0800,1700,0800,1700,0800,1400,0800,,,,,35.26485114625668,128.62101816540442
경상남도 창원시 성산구 마디미로3번길 17  (상남동),C,0,시민생활체육관 옆,제민의원,055-282-7002,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1300,0930,,,,,35.223023399800304,128.68739039801378
경상남도 창원시 의창구 도계로 69  (도계동),C,0,도계동 놀부부대찌개 부근,제일의원,055-277-2888,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1200,0900,,,,,35.258522729314095,128.63865581556743
경상남도 창원시 성산구 대암로 268,C,0,덕산아파트 부근,조은세상의원,055-275-7300,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1300,0900,,,,,35.20403317441706,128.7092387546542
"경상남도 창원시 성산구 원이대로863번길 26, IK빌딩 3층 (가음동)",C,0,,좋은아침의원,055-262-0088,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,35.20809096705242,128.69812823355525
"경상남도 창원시 의창구 원이대로 283, 201호(봉곡동,청마빌딩)",C,0,명곡사거리 부근,참예쁜의원,055-238-1700,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1230,0930,,,,,35.24268888888889,128.6509277777781
"경상남도 창원시 의창구 명지로84번길 4, 2층 202호(명서동,조아상가)",C,0,부영상가 부근,창원마취통증의학과의원,055-238-5577,,1800,0900,1800,0900,1200,0830,1800,0900,1800,0900,1200,0900,,,,,35.248963888888888,128.646791666666672
경상남도 창원시 의창구 읍성로 35-1,C,0,동창원농협 부근,창원의원,055-251-7979,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.26515012853783,128.62193303592568
"경상남도 창원시 의창구 태복산로3번길 35 (도계동, 최익수의원)",C,0,서부경찰서 부근,최익수의원,055-277-2301,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1500,0900,,,,,35.254908333333333,128.636708333333331
"경상남도 창원시 성산구 중앙대로100번길 9, 리베라컨벤션 4층 403호 (상남동)",C,0,,키플러스의원,055-264-7234,,2030,1030,2030,1030,2030,1030,,,2030,1030,1630,1030,,,,,35.2232504611,128.6804940574
"경상남도 창원시 의창구 의창대로 72, 현대메디칼 10층 (팔용동)",C,0,,킹남성의원,055-251-1801,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1500,0930,,,,,35.2574982301,128.6082449851
"경상남도 창원시 성산구 중앙대로39번길 6 (중앙동, 제일상가 308-315호)",C,0,국민은행창원중앙동지점 부근,터직업환경의학과의원,055-261-0600,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.21966959194359,128.67527585524442
"경상남도 창원시 성산구 중앙대로 104, 4층 405,406,407,408호 (상남동, 마이우스빌딩)",C,0,,톡스앤필의원 창원점,055-211-0400,,2030,1030,2030,1030,2030,1030,2030,1030,2030,1030,1500,1000,,,,,35.2234911924,128.6808109296
"전라남도 영광군 영광읍 신남로 200, 2층",C,0,영광읍 고속터미널 건물 2층,고려연합의원,061-353-8570,,1700,0800,1700,0800,1700,0800,1700,0800,1700,0800,1300,0900,,,,,35.2758371695,126.5020682837
경상남도 창원시 성산구 상남로 122  (상남동),C,0,롯데백화점 뒷편,티아라의원,055-286-6200,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,,,,,,,35.22374399836899,128.68327143753078
"경상남도 창원시 성산구 마디미서로 56, 2층 202호 (상남동, 모란여성병원)",C,0,,포에버의원,1522-1020,,2000,1000,2000,1000,2000,1000,2000,1000,2000,1000,1500,1000,,,,,35.2206340747,128.6806992899
경상남도 창원시 성산구 원이대로 678  (상남동),C,0,창원세광병원 옆,하얀세상의원,055-261-0105,,1830,1030,1830,1030,1830,1030,1830,1030,1830,1030,1430,1030,,,,,35.22309108236911,128.68718971915857
"경상남도 창원시 의창구 용지로 225 (용호동, 롯데상가3층302,304호)",C,0,,한병리과의원,055-285-9914,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1700,0900,,,,,35.234191530085056,128.68555648899877
"경상남도 창원시 성산구 용지로133번길 3, 한서빌딩 4층 401호 (중앙동)",C,0,,한서여성의원,055-713-8080,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.227310131493404,128.67941356274113
"경상남도 창원시 의창구 우곡로217번길 36 (명서동, 모리스빌딩3층)",C,0,명곡사거리 부근,한솔마취통증의학과의원,055-292-9992,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,35.2418223056709,128.65040871604663
경상남도 창원시 성산구 공단로 799 (성주동),C,0,,한화디펜스(주)부속의원,055-280-6175,,1730,0930,1730,0930,1730,0930,1730,0930,1730,0930,,,,,,,35.1867639219,128.7017636202
경상남도 창원시 의창구 서상로11번길 3 (동정동),C,0,,최명길의원,055-297-4799,,1630,0930,1630,0930,1630,0930,1630,0930,1630,0930,1230,0930,,,,,35.262632878913,128.61410421423434
"경상남도 창원시 의창구 원이대로 320 (대원동, 더시티세븐 제티-402호)",C,0,,행복한아이들의원,055-259-1222,,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,1500,0900,,,,,35.2396660497,128.6544074678
경상남도 창원시 의창구 창원대로 488 (대원동),C,0,현대로템(주)안,현대로템주식회사부속의원,055-269-2034,,1700,0800,1700,0800,1700,0800,1700,0800,1700,0800,,,,,,,35.2285601876,128.6448284532
경상남도 창원시 의창구 대산면 주남로 573,C,0,대산면사무소 부근,혜민의원,055-291-6477,,1800,0830,1800,0830,1800,0830,1800,0830,1800,0830,1230,0830,,,,,35.334928416466305,128.70816139533878
"경상남도 창원시 성산구 상남로 107, 상남 큐비 메종드테라스 317호 (상남동)",C,0,,혜윰여성의원,070-8285-9275,,1900,1000,1900,1000,1900,1000,,,1900,1000,1300,1000,,,,,35.2231099948,128.6817827175
"경상남도 창원시 성산구 원이대로393번길 25, 5층 5001호 (반지동, 케이프타운)",C,0,,희연의원,055-270-9699,,1700,0900,1700,0900,1700,0900,1700,0900,1700,0900,,,,,,,35.2399616614,128.6625599049
"경상남도 창원시 성산구 동산로 162 (사파동, 무궁화상가 2층)",C,0,"사파성당 앞(내과, 정형외과, 피부과, 소아(12개월 이상)",내외상시인의원,055-286-3688,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1300,0930,,,,,35.22195869606714,128.69368105361582
경상남도 창원시 성산구 원이대로883번길 15-34  (가음동),C,0,가음정민원센터 맞은펀,녹십자의원,055-287-6565,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1500,0900,,,,,35.208469652585,128.6970070938372
"경상남도 창원시 의창구 원이대로 581 , 창원시 노동복지회관 3층 (용호동)",C,0,정우상가 옆,닥터장의원,055-266-7373,,1900,1000,1900,1000,1900,1000,2000,1000,1900,1000,1500,1000,,,,,35.2286819002,128.6790156822
경상남도 창원시 성산구 대정로 138  (대방동),C,0,대방초등학교 부근,대방의원,055-287-8406,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,35.211748542955114,128.70763460254003
"경상남도 창원시 성산구 원이대로682번길 14 (상남동, 삼광빌딩 5, 6층)",C,0,,댄의원,055-286-7579,,1900,1000,1900,1000,1900,1000,1900,1000,2100,1000,1400,1000,,,,,35.22210955709226,128.68658118579876
"경상남도 창원시 의창구 원이대로 595, 2층 201호 (용호동, 고운메디컬빌딩)",C,0,,더고운의원,055-267-0789,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,35.228008505397995,128.6802626870762
