주소,분류,응급여부,간이약도,이름,Tel,Tel_E,월close,월open,화close,화open,수close,수open,목close,목open,금close,금open,토close,토open,일close,일open,공close,공open,위도,경도
경상남도 합천군 와리길 5-10 (율곡면) ,R,0,율곡농협와리지소 옆,와리보건진료소,055-930-3824,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,35.61110214240156,128.19621980991877
경상남도 합천군 청덕면 앙진길 417,R,0,,청덕면낙진보건진료소,055-930-3825,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,35.5231409851,128.3586245605
"경상남도 합천군 가야면 매안대전길 27,",R,0,,합천군가야면숭산보건진료소,055-930-3812,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,35.731383333333333,128.105780555555555
"경상남도 합천군 가회면 대기2길 14,",R,0,,합천군가회면대기보건진료소,055-933-9268,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,35.462544444444447,128.001988888888889
경상남도 합천군 대병면 대병3산로 287,R,0,,합천군대병면장단보건진료소,055-930-3821,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,35.51575440950203,128.04616794326856
경상남도 합천군 대양면 대한로 653-1,R,0,,합천군대양면백산보건진료소,055-930-3817,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,35.49537914318623,128.2188095068169
경상남도 합천군 덕곡면 오광대로 737,R,0,,합천군덕곡면대동보건진료소,055-930-3815,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,35.62783141988734,128.32340920917957
경상남도 합천군 봉산면 서부로 3640,R,0,,합천군봉산면양지보건진료소,055-933-6900,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,35.587685925306864,128.00313665907467
"경상남도 합천군 삼가면 동리4길 7-29,",R,0,,합천군삼가면동리보건진료소,055-932-5470,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,35.417841666666668,128.146763888888898
"경상남도 함안군 산인면 모곡1길 14,",R,0,,문암보건진료소,055-582-0661,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,35.27134106535176,128.45715222204012
"경상남도 합천군 쌍백면 평지1길 42-4,",R,0,,합천군쌍백면평지보건진료소,055-932-3363,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,35.440769444444442,128.169974999999994
"경상남도 합천군 쌍책면 쌍쌍로 40-1,",R,0,,합천군쌍책면이책보건진료소,055-932-2849,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,35.620930555555553,128.252777777777766
경상남도 합천군 청덕면 강북로 362,R,0,,합천군청덕면소례보건진료소,055-930-3816,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,35.59410249394758,128.33765268975628
"경상남도 합천군 초계면 국사봉로 935,",R,0,,합천군초계면하남보건진료소,055-933-9267,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,35.55999397821188,128.26552589998982
경상남도 합천군 합천읍 인덕로 1679 (장인보건진료소),R,0,,합천군합천읍장인보건진료소,055-930-3823,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,35.61366579759867,128.1215841835361
경기도 동두천시 중앙로 167 (생연동),R,0,,동두천시보건소,031-860-3395,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,37.89650056030876,127.05197614936483
경기도 파주시 후곡로 13 (금촌동),R,0,,파주시보건소,031-940-4800,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,37.75635054785297,126.7739097200781
경기도 파주시 문산읍 개포래로 34,R,0,,문산보건지소,031-940-5604,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,37.85275558758073,126.7848964333833
경기도 파주시 해솔로 90 (목동동),R,0,,운정보건지소,031-940-5694,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,37.72887686333468,126.74664145941568
경기도 파주시 월롱면 휴암로 11,R,0,,파주시월롱면보건지소,031-940-8334,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,37.79612023251608,126.79019920992833
경기도 파주시 적성면 청송로 1013,R,0,,파주시적성면보건지소,031-940-8340,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,37.95418234217405,126.91757822547717
경기도 파주시 탄현면 방촌로649번길 24-7,R,0,,파주시탄현면보건지소,031-940-8335,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,37.802349858658744,126.7160574432304
경기도 파주시 파평면 청송로 189-22,R,0,,파주시파평면보건지소,031-940-8339,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,37.92223845973706,126.83784390159108
경기도 파주시 운정로 18,R,0,,야당보건진료소,031-942-6457,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,37.72574457164916,126.76908339685934
경기도 파주시 적성면 어삼로 34 ,R,0,,어유지보건진료소,031-958-4979,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,37.99487514819773,126.9907648773093
경기도 파주시 광탄면 기산로 9 ,R,0,,영장보건진료소,031-942-1146,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,37.77140256178868,126.9009947474156
경기도 파주시 법원읍 곰시길 71(웅담2리 327-14),R,0,,웅담보건진료소,031-958-2364,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,37.90805943268945,126.89701284421575
경기도 파주시 광탄면 기산로 9,R,0,,파주시광탄면영장보건진료소,031-948-1146,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,37.771306786062276,126.90096915467663
경기도 파주시 군내면 통일촌길 231 (백연보건진료소),R,0,,파주시군내면백련보건진료소,031-952-0633,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,37.90621341871101,126.73187568611718
경기도 파주시 법원읍 곰시길 173-7,R,0,,파주시천현면웅담보건진료소,031-958-2365,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,37.90796550696025,126.89677302319657
경기도 파주시 탄현면 방촌로955번길 129,R,0,,파주시탄현면문지보건진료소,031-942-8875,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,37.82781385578132,126.7249599937818
경기도 파주시 파평면 파평산로363번길 34,R,0,,파주시파평면마산보건진료소,031-952-8354,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,37.89260976630263,126.84177381176731
"서울특별시 강북구 한천로 897 (번동, 강북보건소,번2동주민센터)",R,0,,강북구보건소,02-901-0704,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,37.63214337997896,127.03884474673563
강원도 정선군 정선읍 녹송로 33,R,0,정선소방서 바로옆,정선군보건소,033-560-2557,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,37.38004891284576,128.67140545311736
"충청남도 금산군 금산읍 금산로 1559, 0동",R,0,,금산군보건소,041-750-4324,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,36.1112895908903,127.49146367581505
충청남도 금산군 군북로 699 (군북면) ,R,0,,금산군군북보건지소,041-753-2125,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,36.16627253769181,127.52570494129318
충청남도 금산군 금성면 진산로 372 ,R,0,,금산군금성면보건지소,041-750-4311,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,36.130855555555556,127.453752777777780
충청남도 금산군 복수면 복수로 152,R,0,,금산군복수보건지소,041-750-2139,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,36.16689915958464,127.398377339771
충청남도 금산군 부리면 현내1길 37 ,R,0,,금산군부리면보건지소,041-753-0040,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,36.06103507440862,127.55551001942601
충청남도 금산군 제원면 제원3길 3,R,0,,금산군제원보건지소,041-750-2133,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,36.11277946807553,127.54627114834875
충청남도 금산군 진산면 읍내로 69 ,R,0,,금산군진산면보건지소,041-752-4039,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,36.14424835919526,127.37023806072375
충청남도 금산군 추부면 하마전로 31 ,R,0,,금산군추부면보건지소,041-752-6461,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,36.190944173304,127.47011245478121
충청남도 금산군 남이면 진악로 25 ,R,0,,남이보건지소,041-750-2137,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,36.04797094239588,127.43638104917275
충청남도 금산군 남일면 봉황로 84,R,0,,남일보건지소,041-750-2136,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,36.04269298792807,127.50458365087559
충청남도 금산군 군북면 상곡길 46,R,0,,군북보건진료소,041-750-2145,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,36.20722279670103,127.56984965374463
충청남도 금산군 금성면 돌고개2길 3 ,R,0,,금성보건진료소,041-751-2633,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,36.14675380896855,127.46249726161508
충청남도 금산군 남이면 상역평길 15 ,R,0,,남이보건진료소,041-750-2147,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,36.06107016706607,127.4100811712312
강원도 고성군 간성읍 수성로 30,R,0,"고성군 간성읍 간성버스터미널 건너편, 소방서 앞",강원도 고성군보건소,033-681-4000,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,38.37736776849175,128.47212501108098
충청남도 금산군 남일면 음대3길 6,R,0,,남일보건진료소,041-751-2634,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,36.02540238895508,127.50671475131142
충청남도 금산군 복수면 복수로 754 ,R,0,,복수보건진료소,041-750-2149,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,36.20977863966988,127.37878001806835
충청남도 금산군 부리면 신촌2길 2 ,R,0,,부리보건진료소,041-750-2144,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,36.08406408601435,127.56849710400242
충청남도 금산군 제원면 제원3길 3 ,R,0,,제원보건진료소,041-752-2628,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,36.146274628895355,127.56342559863063
충청남도 금산군 진산면 실학로 162-3 ,R,0,,진산보건진료소,041-750-2148,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,36.177040839794024,127.35127758618841
충청남도 금산군 추부면 군북로 1434 ,R,0,,추부보건진료소,041-750-2150,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,36.225943560640566,127.50618562293212
"경기도 용인시 기흥구 신갈로58번길 11 (신갈동, 기흥구 보건소)",R,0,,기흥구보건소,031-324-6940,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,37.269469444444447,127.134769444444444
