주소,분류,응급여부,간이약도,이름,Tel,Tel_E,월close,월open,화close,화open,수close,수open,목close,목open,금close,금open,토close,토open,일close,일open,공close,공open,위도,경도
"경기도 용인시 기흥구 용구대로 2398 (마북동, 연원마을 벽산상가401호)",C,0,,아산신경외과의원,031-274-1711,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1530,0900,,,,,37.30030554776877,127.10728577383908
"부산광역시 수영구 수영로 690-5, 8층 (광안동, 메디세움)",C,0,"2,3호선 수영역 7번 출구 ",척척신경외과의원,0517555005,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,35.1670319376,129.11584978830166
부산광역시 수영구 수영로 697  (수영동),C,0,"2,3호선 수영역 3번 출구",강남제신경과의원,051-759-7676,,1750,0900,1750,0900,1250,0900,1750,0900,1750,0900,1250,0900,,,,,35.16780975963652,129.11574107313584
경상남도 창녕군 창녕읍 창녕시장길 75,C,0,창녕상설시장 앞,삼성신경외과의원,055-532-3052,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,1300,0900,35.540686227382594,128.49695005439105
경기도 이천시 남천로 82 (중리동),C,0,,참편안한신경외과의원,031-631-8112,,1800,0900,2000,0900,1800,0900,1800,0900,1800,0900,1400,0900,,,,,37.27655042891008,127.44640282090201
"경기도 이천시 이섭대천로 1213 4층 (창전동, 시계탑빌딩)",C,0,,푸른신경외과의원,031-634-0300,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,37.2786255284911,127.44663607844083
"경기도 시흥시 시흥대로1074번길 5, 3층 308,309호 (은행동, 스페이스타워)",C,0,,참사랑신경외과의원,031-435-7582,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1330,0900,,,,,37.431958083001405,126.79357706412521
경기도 남양주시 화도읍 마석중앙로 78,C,0,,최재준신경외과의원,031-511-2877,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1400,0900,,,,,37.6519001553022,127.30829231749979
"충청남도 부여군 부여읍 성왕로 192, 2,3,4층",C,0,축협 대각선 맞은편,박경석신경외과의원,041-833-8370,,1800,0830,1800,0830,1800,0830,1800,0830,1800,0830,1400,0830,,,,,36.28191687432444,126.90956539644621
"충청남도 부여군 부여읍 사비로 64, 2층",C,0,동양한의원 2층,신통신경외과의원,041-833-7501,,1800,0800,1800,0800,1800,0800,1800,0800,1800,0800,1330,0800,,,,,36.278295025552346,126.91078942350442
"경기도 남양주시 금곡로 72 (금곡동, 센타프라자)",C,0,,예지신경과의원,031-559-7954,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.63447285749506,127.21111024600391
"경기도 시흥시 시흥대로 1121, 신천휴먼시아 상가조합 4층 (신천동)",C,0,,시흥바른신경외과의원,031-312-9481,,1900,0800,1900,0800,1900,0800,1900,0800,1900,0800,1400,0900,,,,,37.4355507088,126.7911717592
경상북도 김천시 중앙시장3길 4 (모암동),C,0,,제종석신경과의원,054-435-1100,,1700,0740,1700,0740,1700,0740,1200,0740,1700,0740,,,,,,,36.118802777777780,128.124808333333334
"경기도 시흥시 승지로60번길 17, 현대프라자 304~308호 (능곡동)",C,0,,한종완신경외과의원,031-318-7582,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,,,37.36873810332282,126.8125627410797
"경기도 시흥시 배곧3로 86, 센터프라자2 3층 303~304호 (정왕동)",C,0,,함신경외과의원,031-499-7301,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,37.3702244489,126.7295320685
"경기도 남양주시 늘을2로 26, 5층 508호 (호평동, 메인시네마타워)",C,0,경춘선 평내호평역 1번 출구에서 500m앞,이상현신경과의원,031-595-5277,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.65523618195313,127.24403872058912
경기도 시흥시 뱀내장터로 15 (대야동),C,0,,이종오신경외과의원,031-313-9775,,1930,0830,1930,0830,1930,0830,1930,0830,1930,0830,1500,0900,,,,,37.44220253017888,126.7864297753573
"경기도 시흥시 봉우재로 12, 2,3층 (정왕동)",C,0,,이철신경외과의원,031-431-0117,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1300,0900,,,,,37.34431570294624,126.74324224612333
"경기도 시흥시 정왕시장길 52, 2층 210~211호 (정왕동)",C,0,,정왕신경외과의원,031-499-7500,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1400,0900,,,,,37.34535083023719,126.7485971078558
"서울특별시 영등포구 도신로60길 2, 5층 (신길동, 미주메디칼)",C,0,,미래로신경외과의원,02-843-1336,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,37.5117727687,126.9168208392
"서울특별시 영등포구 여의대방로 145, 2층 (신길동, 세인트빌딩)",C,0,보라매역 6번 출구,이삭신경과의원,02-836-0700,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,,,37.5002096588,126.9199911378
서울특별시 영등포구 영등포로 216 (영등포동3가),C,0,,이상구신경과의원,02-2678-6355,,1830,1000,1830,1000,1830,1000,1830,1000,1830,1000,1600,1000,,,,,37.5195704248,126.9053464307
"서울특별시 영등포구 도림로 150 , 2층 (대림동,미래빌딩)",C,0,,한가점신경과의원,02-849-9897,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1400,0900,,,,,37.493742067452885,126.89864398240705
경상남도 남해군 남해읍 화전로 85,C,0,,한양신경외과의원,055-864-3399,,1700,0830,1700,0830,1700,0830,1700,0830,1700,0830,1200,0830,,,,,34.838823064,127.893850317
경기도 가평군 청평면 경춘로 1401,C,0,,상천신경과의원,031-585-8542,,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,1300,0900,,,,,37.77658758770279,127.4619388728735
"서울특별시 강서구 강서로 391, 6층 (마곡동, 문영비즈웍스)",C,0,발산역 2번 출구,삼성척척신경외과의원,02-6095-2010,,2100,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,,,37.5605437526,126.8384272913
서울특별시 강서구 강서로 48 (화곡동),C,0,까치산역 1번과 2번출구 중간,서울척척신경외과의원,02-2602-8575,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1300,0900,,,,,37.5322058207,126.8467339486
"서울특별시 강서구 양천로 699, 3층 (염창동, 염창동새마을금고)",C,0,염창동 새마을금고 3층,선양신경외과의원,02-3664-7575,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1330,0900,,,,,37.550152777777775,126.873727777777773
경기도 포천시 중앙로 115 (신읍동),C,0,,중앙신경외과의원,031-533-7784,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1400,0900,,,,,37.89675940563383,127.20249882787549
경기도 포천시 중앙로 73 (신읍동),C,0,,포천신경외과의원,031-535-8802,,1800,0900,2000,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.8935129551,127.199583082
"경상남도 밀양시 북성로 11-6, (내이동)",C,0,시외버스터미널 맞은편,석신경외과의원,055-355-3222,,1800,0830,1800,0830,1800,0830,1600,0830,1800,0830,1300,0830,,,,,35.49879930936327,128.74413181856647
"서울특별시 강서구 강서로56길 106, 화운빌딩 2,3,4,5층 (등촌동)",C,0,등촌3동성당 인근,강서신경외과의원,02-3663-2500,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1330,0900,,,,,37.55886544707914,126.84465572823387
서울특별시 강서구 화곡로 173,C,0,,굿모닝신경과의원,02-2608-5100,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.54199277351978,126.84085472933032
"서울특별시 강서구 강서로 391, 2,4,5,6층 (마곡동, 문영비즈웍스)",C,0,발산역 2번 출구,다나은신경외과의원,02-3662-7588,,1900,0900,2100,0900,1900,0900,2100,0900,1900,0900,1500,0900,,,,,37.5605437526,126.8384272913
"서울특별시 강서구 화곡로 429, 토피아빌딩 (가양동)",C,0,가양역 3번 출구,로하스신경외과의원,02-6964-8275,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1330,0930,,,,,37.5615113449647,126.85502453633384
"서울특별시 강서구 곰달래로 167, 지하1층,1,2,3층 ,4층호 (화곡동)",C,0,,마디마디신경외과의원,02-2699-0119,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,,,37.5310334944,126.8515740582
충청북도 증평군 증평읍 역전로 53,C,0,,박찬희신경과의원,043-836-9771,,1800,0830,1800,0830,1800,0830,1800,0830,1800,0830,1300,0830,,,,,36.7817451237,127.5812882071
경기도 의왕시 부곡시장길 48 (삼동),C,0,,나누리신경외과의원,031-461-8871,,2000,0900,2000,0900,2000,0900,1800,0900,2000,0900,1600,0900,,,1300,0900,37.317991002003445,126.95375885148775
울산광역시 남구 문수로 376 (옥동),C,0,남구 울주군청사거리 국민은행 옥동지점 3층,센텀신경외과의원,052-271-8833,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,35.53415469221825,129.2943519789581
"부산광역시 해운대구 신반송로 208, 6층 (반송동)",C,0,버스정류장: 반송2동 우체국,황신경외과의원,051-543-7776,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,35.2306578663196,129.1576771124572
경기도 용인시 처인구 명지로40번길 4 (역북동),C,0,,나래신경과의원,031-321-1020,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.2327095511,127.1881051761
"경기도 용인시 처인구 금령로 62, 201호 (김량장동, 위너스프라자)",C,0,,배명철신경과의원,031-333-7833,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1300,0930,,,,,37.2346559895,127.203264817
경기도 용인시 처인구 중부대로 1487 (김량장동),C,0,,용인신경외과의원,031-336-2021,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,1830,0900,37.23346973980948,127.20973006406079
"경기도 용인시 처인구 금령로 64, 5,6층 (김량장동, 아이렉스타워)",C,0,"아이렉스타워 5층,6층",허리편한신경외과의원,031-321-0505,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1330,0900,,,,,37.234648115178984,127.20365245582461
인천광역시 강화군 강화읍 중앙로 45,C,0,강화터미널 옆,강화신경외과의원,032-934-2774,,1800,0830,1800,0830,1800,0830,1800,0830,1800,0830,1500,0830,,,1200,0830,37.73945795259705,126.48968597719674
"경기도 고양시 일산동구 중앙로 1322, 225호,217~8호 (정발산동, 현대아이스페이스)",G,0,일산경찰서 사거리 일산아이스페이스오피스텔 2층,신경락한의원,031-902-2221,,1800,1000,1800,1000,1800,1000,,,1800,1000,1300,1000,,,,,37.66408554904351,126.77069023361267
"울산광역시 남구 삼산로 273, 삼산타워 9층 (삼산동)",C,0,,최승호 신경과의원,052-260-0300,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1300,0930,,,1300,0930,35.53951003016111,129.33678472810945
"울산광역시 남구 대학로 144, 2,3,8층 (무거동)",C,0,,페밀리신경외과의원,052-249-4100,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1230,0900,,,1230,0900,35.547396353631086,129.26253508122326
"경기도 고양시 일산동구 정발산로 43-20, 5층 510~513,515호 (장항동, 센트럴프라자)",C,0,,이일신경외과의원,031-906-8275,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,37.658249172706505,126.77353243847517
"경기도 고양시 일산동구 일산로 46 (백석동, 남정시티프라자 3차 308~309호)",C,0,,이지신경외과의원,031-903-1177,,1900,0900,1900,0900,1800,0900,1900,0900,1900,0900,1300,0900,,,,,37.64235645995964,126.7878839598955
"경기도 고양시 일산동구 중앙로 1172, 303~306호,308호,314호 (마두동, 그랜드프라자)",C,0,,해맑은신경외과의원,031-905-9119,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,37.651734444701574,126.77838834339941
"대구광역시 수성구 달구벌대로 3205, 2층 (신매동)",C,0,,푸른청신경과의원,053-795-1212,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,35.8404866471,128.707455963
대구광역시 수성구 지범로 183 (지산동),C,0,,허용도신경외과의원,053-782-7967,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1330,0900,,,1300,0900,35.82149072774154,128.63952558633403
"대구광역시 수성구 동대구로 102, 1층 (지산동)",C,0,,에스신경외과의원,053-764-1192,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,35.8392734973,128.6246839187
"대구광역시 수성구 달구벌대로 2319, (수성동4가)",C,0,,오희종신경과의원,053-476-7577,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1230,0900,,,,,35.85994411891509,128.61665048326023
"경기도 성남시 분당구 돌마로 68, 401호,401-1호,402호,410호,501호,511호 (구미동)",C,0,,서울신경외과재활의학과의원,031-786-1666,,2000,0900,2000,0900,2000,0900,2000,0900,2000,0900,1600,0900,,,1300,0900,37.3496476134,127.1095500153
"경기도 성남시 분당구 돌마로 52 403호 (구미동,엠디프라자)",C,0,,요셉신경외과의원,031-712-7696,,1800,0930,1800,0930,,,1800,0930,1800,0930,1500,0930,,,,,37.349685293478195,127.10775329992738
"대구광역시 수성구 동대구로 311, 범어 애플타워 6층, 8층 (범어동)",C,0,,홍앤전신경과신경외과의원,053-743-0920,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1330,0900,,,,,35.85803402864093,128.62542172787477
대구광역시 수성구 청수로 188-1,C,0,,황금연합신경외과의원,053-761-8275,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1500,0900,,,1300,0900,35.838744731919846,128.6287203682046
"경기도 성남시 분당구 성남대로925번길 11, 유니마트 2층 (야탑동)",C,0,,이승철신경외과의원,031-701-1190,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.4120419689,127.1272892461
"경기도 성남시 분당구 성남대로 381, 207호 (정자동, 폴라리스빌딩)",C,0,"분당클리닉 빌딩, 청소년수련관 근처에 있는 신한은행 건물",이재수신경외과의원,031-717-4782,,1900,0900,1900,0900,1900,0900,1300,0900,1900,0900,1300,0900,,,,,37.37027939575121,127.1075162959868
"대구광역시 수성구 지범로 182, 6층 (지산동, 농협 범물지점)",C,0,,이장준신경과의원,053-781-6114,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.821076476,128.6390996352
대구광역시 수성구 수성로 298 (수성동2가),C,0,,정현대신경외과의원,053-764-3200,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,35.85201090495105,128.61364118892863
충청북도 청주시 상당구 수영로 293 (금천동),C,0,,제일신경외과의원,043-286-0123,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1300,0900,,,,,36.63064054429674,127.50593967114091
충청북도 청주시 상당구 중고개로 322 (금천동) ,C,0,새마을금고 옆,참편한하신경과의원,043-285-5288,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,1300,0900,36.63024800499204,127.50500243795203
"제주특별자치도 서귀포시 중앙로 113, 2층 (서홍동)",C,0,,삼성맘편한신경과의원,064-733-9119,,1800,0830,1800,0830,1800,0830,1800,0830,1800,0830,1200,0830,,,,
충청북도 충주시 탄금대로 140 (봉방동),C,0,롯데마트와 한전 사이,김훈신경외과의원,043-852-7511,,1830,0830,1830,0830,1830,0830,1830,0830,1830,0830,1300,0830,,,1300,0830,36.98008524921581,127.91523944795845
"충청북도 충주시 중앙탑면 원앙9길 18-2, 센텀빌딩  3층",C,0,,다나음신경외과의원,043-853-9477,,2000,0900,1900,0900,2000,0900,1900,0900,1900,0900,1400,0900,,,,,37.0168459632,127.8256120558
충청북도 충주시 연수동산로2길 1 (연수동),C,0,2층,베로니카신경외과의원,043-843-0022,,1830,0830,1830,0830,1830,0830,1830,0830,1830,0830,1300,0830,,,,,36.985722778728245,127.93962193676268
"충청북도 충주시 계명대로 23, 2-3층 (칠금동)",C,0,"터미널 부근, 점심 13시~14시",삼성바른신경외과의원,043-857-8590,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,36.98264203997634,127.91692782946616
전라북도 정읍시 중앙1길 39 (수성동),C,0,,고려신경외과의원,063-532-1414,,1700,0800,1700,0800,1700,0800,1700,0800,1700,0800,1230,0800,,,1230,0800,35.56949737166396,126.85129817614839
"경상남도 창원시 마산합포구 3·15대로 293 (서성동, 늘푸른선미술학원)",C,0,3.15의거탑 부근,친절신경외과의원,055-244-6990,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.20332108982432,128.57005045117901
경상남도 창원시 마산회원구 3.15대로 645,C,0,경남은행본점 맞은편,예일신경외과의원,055-296-8383,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,35.23099623094587,128.57642645634675
"경상남도 창원시 마산합포구 월영남로 3, 4층 401.402호 (해운동)",C,0,마산서중학교 부근,김수영신경외과의원,055-247-5991,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.178438508914,128.55862949295601
"인천광역시 연수구 독배로40번길 11, 301호, 302호, 303호 (옥련동, 효명프라자)",C,0,남인천농협 인근,굿닥터신경외과의원,032-833-7501,,1900,0900,2100,0900,1900,0900,2100,0900,1900,0900,1400,0900,,,,,37.4245251974,126.64563553270001
"경상남도 창원시 마산합포구 용마로 45 (산호동, 대우약국)",C,0,여성회관 맞은편,김현중신경외과의원,055-221-7517,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,,,,,,,35.21790497993506,128.57977841978536
"인천광역시 연수구 청능대로 93, 403호 (청학동, 이리옴프라자)",C,0,,기분좋은신경과의원,032-816-7575,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1400,0900,,,,,37.41431821755084,126.67566776732693
"인천광역시 연수구 독배로40번길 43, 4층 (옥련동, 신송빌딩)",C,0,,김진욱신경외과의원,032-831-7800,,1900,0830,1900,0830,1900,0830,1900,0830,1900,0830,1400,0830,,,,,37.4246237669,126.6472619166
경상남도 창원시 마산회원구 내서읍 삼계로 10 (튼튼한약국),C,0,,리엔신경과의원,055-222-7582,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.23223434235428,128.5037180397472
"인천광역시 연수구 신송로 164, 5층 (송도동, 아데니움프라자)",C,0,채드윅 송도국제학교 인근,바른나무신경외과의원,032-859-7300,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1300,0900,,,,,37.398210674088844,126.64883132633441
"인천광역시 연수구 용담로 115, 403호 (연수동, 파크타워)",C,0,"힘찬병원 맞은편, 아울렛 매장 4층에 위치",성모신경외과의원,032-819-8274,,1830,0930,1930,0930,1600,0930,1930,0930,1830,0930,1300,0900,,,,,37.415092556151116,126.6777824742422
"전라북도 전주시 덕진구 백제대로 686, 2층 (인후동2가)",C,0,,전주두사랑신경과의원,063-246-7001,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.84371793512852,127.14438582500394
"경상남도 창원시 마산회원구 3·15대로 727 (합성동, 매디칼센타)",C,0,미래메디컬 3층,하사랑신경과의원,055-247-3031,,1830,0900,1830,0900,1830,0900,1300,0900,1830,0900,1300,0900,,,,,35.23724930063635,128.5812399940921
"전라북도 전주시 완산구 용머리로 62, 3층 (효자동1가)",C,0,안행교 사거리국민은행3층,하현주신경과의원,063-227-7989,,1800,0900,1800,0900,1230,0900,1800,0900,1800,0900,1230,0900,,,,,35.80635267781801,127.11696036738325
"경상남도 창원시 마산합포구 합포로 86-1 (오동동, 중앙신경외과의원)",C,0,하나병원 부근,중앙신경외과의원,055-241-8575,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.206525,128.58018055555578
"경상남도 창원시 마산회원구 내서읍 호원로 180,",C,0,현대아파트 앞,지상휘신경외과의원,055-232-4044,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,35.2500241002,128.5225171346
"인천광역시 연수구 앵고개로 256, 3층 301호 (동춘동, 웅지프라자)",C,0,,올바른신경외과의원,032-819-7775,,2000,1000,2000,1000,2000,1000,2000,1000,2000,1000,1530,0900,,,,,37.40783164720253,126.67201806532742
"인천광역시 연수구 앵고개로264번길 30-4, 영남프라자 (동춘동)",C,0,,연수성모신경외과의원,032-813-7505,,1830,0930,1930,0930,1600,0930,1930,0930,1830,0930,1300,0900,,,,,37.4068183654,126.6718236924
"충청북도 청주시 상당구 상당로 10, 5층 (서운동)",C,0,석교동 버스정류장 근처,변우규신경과의원,043-255-3375,,1730,0900,1730,0900,1300,0900,1730,0900,1730,0900,1300,0900,,,,,36.62759897697403,127.4911192278418
"전라북도 전주시 덕진구 안덕원로 139, 1,4층 (진북동)",C,0,모래내사거리 신협옆,도신경외과의원,063-273-0007,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1230,0900,,,,,35.832149999999999,127.143727777777784
경기도 안성시 장기로 24 (석정동),C,0,,서울신경외과의원,031-672-7497,,1930,0830,1930,0830,1930,0830,1930,0830,1930,0830,1400,0830,,,1300,0900,37.006536221167394,127.26676511448643
"전라북도 전주시 완산구 당산로 108, 3층 (서신동)",C,0,이마트정문 맞은편,이한샘신경과의원,063-276-8550,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,35.83193810231537,127.1201842180285
전라북도 전주시 완산구 효자천변2길 6,C,0,효자동 서도프라자 옆,세인신경외과의원,063-220-6600,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1230,0900,,,,,35.80539419281804,127.11353468305204
전라북도 전주시 완산구 충경로 23 (중앙동1가),C,0,관통로 전북은행 충경로 지점 옆,신일균신경외과의원,063-284-7266,,1800,0830,1800,0830,1800,0830,1800,0830,1800,0830,1230,0830,,,,,35.81726448374548,127.14185926665252
전라북도 전주시 덕진구 건산로 222 (인후동1가),C,0,노동청사 맞은편에 위치,아중푸름신경외과의원,063-246-8700,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1230,0900,,,,,35.83370917438989,127.16159796088351
"부산광역시 동래구 아시아드대로 191, 사직동예일빌딩 1,2,5층 (사직동)",C,0,버스정류장: 사직1동 파출소부근/3호선 사직역 3번 출구,예일신경외과의원,051-501-2445,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1300,0900,,,,,35.201365535881166,129.0648774229922
"부산광역시 동래구 중앙대로 1325, 9층 902호 (온천동, 이센타워)",C,0,"1,4호선 동래역 1,7번출구",배지호신경과의원,051-714-3114,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1330,0900,,,,,35.2053096286,129.0775322273
부산광역시 동래구 충렬대로459번길 1 (안락동),C,0,버스정류장: 안락SK아파트,보람신경외과의원,051-525-8275,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.19568577405223,129.10856573952446
