주소,분류,응급여부,간이약도,이름,Tel,Tel_E,월close,월open,화close,화open,수close,수open,목close,목open,금close,금open,토close,토open,일close,일open,공close,공open,위도,경도
"경상남도 창원시 성산구 용지로133번길 3, 5층 501호 (중앙동)",C,0,,서울성모정형외과의원,055-980-8899,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,35.227310131493404,128.67941356274113

경상남도 창원시 의창구 동읍 의창대로 854,C,0,,우리정형외과의원,055-253-6868,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1300,0900,,,,,35.276853652191825,128.68460185470892

"경상남도 창원시 의창구 남산로 3 (팔용동, 현대빌딩)",C,0,창원역 부근,조상일정형외과의원,055-292-3700,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1400,0900,,,,,35.260208333333331,128.610952777777783

"경상남도 창원시 성산구 마디미로21번길 17, 상남동피아노빌딩 5층 (상남동)",C,0,한마음병원 후문 맞은편,참정형외과의원,055-266-2288,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1300,0900,,,,,35.2216854739,128.6862297579

"경상남도 창원시 성산구 원이대로 664 (상남동, 창원메디컬2,9,10층)",C,0,은아아파트 부근,큰마디정형외과의원,055-287-9396,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,35.2238130277,128.6859223335

"경상남도 창원시 의창구 원이대로 269 (봉곡동, 한빛메디칼센터)",C,0,경남은행명곡지점 부근,팽봉기정형외과의원,055-276-7582,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1500,0900,,,,,35.24328469211997,128.6498269258894

"경상남도 창원시 마산회원구 북성로 139 (회원동, 북마산정형외과)",C,0,,북마산정형외과의원,055-248-8070,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1200,0900,,,,,35.219645422488725,128.57051388454968

"경기도 과천시 별양상가1로 35, 303,304호 (별양동, 상아빌딩)",C,0,,김정형외과의원,02-502-3077,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1400,0900,,,,,37.42865854303123,126.99352252293528

"경기도 과천시 별양상가3로 5 (별양동, 유니온빌딩 302호, 303호일부)",C,0,"유니온빌딩 3층 302호, 303호 일부",신정형외과의원,02-507-2104,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1300,0900,,,,,37.4266525968,126.9911469496

"경기도 과천시 별양상가3로 11, 8층 5호 (별양동, 뉴코아)",C,0,이마트 8층 메디컬센터 내,퍼스트정형외과의원,02-504-8875,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1300,0900,,,,,37.42629584527778,126.99186101677004

"경기도 과천시 중앙로 137 (중앙동, 가보자빌딩 402호)",N,0,,정형태치과의원,02-503-0819,,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,1300,1000,,,,,37.42880426867336,126.99173872418362

인천광역시 서구 서곶로 281 (심곡동),C,0,서부소방서 맞은편 롯데리아옆건물,자혜정형외과의원,032-567-5571,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1230,0900,,,,,37.54263057615666,126.67638007847066

전라남도 여수시 신월로 756 (봉산동),C,0,전남 여수시 봉산동 640번지,여수정형외과의원,061-641-5100,,1800,0800,1800,0800,1800,0800,1800,0800,1800,0800,1200,0800,,,,,34.737122222222219,127.722505555555557

경상남도 합천군 합천읍 옥산로 70,C,0,합천시외버스터미널 부근,경남연합정형외과의원,055-934-0191,,1800,0900,1800,0900,1230,0900,1800,0900,1800,0900,,,,,,,35.5681045802,128.1628598814

"경상남도 합천군 합천읍 대야로 894, 2층",C,0,,합천참정형외과의원,055-931-0322,,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,1230,0900,,,,,35.5680105382,128.1636394713

충청남도 서산시 율지6로 5 (동문동),C,0,"활성동사무소 맞은편 성일빌딩3층,동문2동사무소앞",고려정형외과의원,041-669-0521,,1800,0830,1800,0830,1800,0830,1800,0830,1800,0830,1300,0830,,,1300,0830,36.781034621,126.4599146911

충청남도 서산시 안견로 174-5 (동문동),C,0,피자헛옆건물,김기현정형외과의원,041-668-0094,,1900,0800,1900,0800,1900,0800,1900,0800,1900,0800,1300,0800,,,,,36.78280091627087,126.4590887012447

충청남도 서산시 대산읍 충의로 2004,C,0,하나로마트 맞은편.,대산정형외과의원,041-681-8060,,1900,0830,1900,0830,1900,0830,1900,0830,1900,0830,1400,0830,,,,,36.942483600739145,126.43028151980886

"충청남도 서산시 안견로 193, 4,5,6층 (동문동)",C,0,터미널 근처,백호동정형외과김남희내과의원,041-429-0075,,1830,0830,1830,0830,1230,0830,1830,0830,1830,0830,1230,0830,,,,,36.78117732795134,126.45959106293091

충청남도 서산시 시장6로 6 (동문동),C,0,"청솔갈비뒷편, 신정형외과 맞은편",서울정형외과의원,041-664-9000,,1900,0830,1900,0830,1900,0830,1900,0830,1900,0830,1400,0830,,,,,36.780131938993186,126.45792008726136

충청남도 서산시 시장8로 1 (동문동),C,0,서울정형외과 밎은편(간판크게보임),신성일정형외과의원,041-667-6150,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,36.78036349378172,126.45817859688831

경기도 동두천시 평화로 2419 (생연동),C,0,,서울365정형외과의원,031-858-0365,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.903891890899985,127.057780275

"경기도 동두천시 지행로 53, 4층 (지행동)",C,0,,큰나무정형외과의원,031-857-1300,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,,,37.89209193725694,127.05260512651254

경기도 파주시 시청로 2  (금촌동),C,0,,로타리내과정형외과의원,031-941-0520,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.757832432907044,126.77425758137792

"경기도 파주시 청석로 266, 503,504,505호 (동패동, 스타프라자)",C,0,스타프라자 5층,마디정형외과의원,031-946-7375,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1230,0900,,,,,37.72552403076758,126.71773186737263

"경기도 동두천시 지행로 59, 2,6,7층 (지행동, M클리닉센터)",C,0,,늘푸른정형외과의원,031-862-8275,,2130,0900,2130,0900,2130,0900,2130,0900,2130,0900,1600,0900,,,1600,0900,37.89315656409828,127.05483644965835

"경기도 파주시 미래로602번길 11, 601,602호 (와동동, 메디스타워)",C,0,,연세정형외과의원,031-946-7582,,1900,0900,2100,0900,1900,0900,2100,0900,1900,0900,1400,0900,,,,,37.73139657592525,126.75200994639601

"경기도 파주시 청암로17번길 53, 4층 401,403,404,405호 (목동동)",C,0,,운정365정형외과의원,031-937-8365,,2100,0900,1900,0900,1900,0900,2100,0900,1900,0900,1400,0900,1300,0900,,,37.7281814497,126.7352231513

"경기도 파주시 와석순환로 72, 홍원프라자 403호 (야당동)",C,0,,유일정형외과의원,031-8071-3075,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1300,0900,,,,,37.71083446941587,126.75101643870341

"경기도 파주시 와석순환로 133, 형성프라자 301호 (동패동)",C,0,,으뜸정형외과의원,031-949-2580,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,37.71205369092592,126.74483376354993

"경기도 파주시 금빛로 24-22, 굿닥터스빌딩 3,7층 (금촌동)",C,0,,이어나정형외과의원,031-957-8266,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,,,37.751650261967626,126.76791004384039

"서울특별시 강남구 선릉로 311, 한티빌딩 3층 (역삼동)",C,0,,강남성모정형외과의원,02-554-7580,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,1300,0900,1300,0900,37.49733484585724,127.05207817966351

경기도 파주시 문산읍 문향로49번길 12 (문산제일종합상가),C,0,,현대정형외과의원,031-953-1311,,1830,0830,1830,0830,1830,0830,1830,0830,1830,0830,1400,0830,,,,,37.85656825581104,126.78481263035064

경기도 파주시 문산읍 문산로40번길 22 ,C,0,,문산서울정형외과의원,031-952-3198,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1700,0900,1230,0900,1600,0900,37.8564072399,126.7834767895

"경기도 파주시 조리읍 고봉로 1039, 2층 (아트비전텔)",C,0,,삼성정형외과의원,031-946-9077,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1300,0900,,,,,37.74382009287678,126.80824719382869

경기도 파주시 문화로 109 (금촌동),C,0,,서울에이스정형외과의원,031-947-7511,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,,,37.7638976615346,126.77424083700258

"경기도 파주시 조리읍 통일로 317, 2,3층",C,0,,성모정형외과의원,031-942-0020,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,37.74372328249076,126.80891173221113

"인천광역시 계양구 계양대로 149, 1~3층 (계산동)",C,0,경인교대 역 4번출구 앞,굿모닝정형외과의원,032-554-3773,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1330,0900,,,,,37.537261998160055,126.72220456442534

경기도 용인시 기흥구 구성로39번길 3,C,0,,예임정형외과의원,031-283-5535,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1300,0900,,,,,37.29527646413212,127.1135271746168

"경기도 용인시 기흥구 구갈로60번길 1 (구갈동, 오래메디칼센타)",C,0,,오래정형외과의원,031-283-2636,,1830,0900,1830,0900,1400,0900,1830,0900,1830,0900,1400,0900,,,,,37.27985886491599,127.11153260098922

"경기도 용인시 기흥구 용구대로2394번길 18, 202호 (마북동, 연원프라자)",C,0,,오정형외과의원,031-284-8228,,1800,0900,1800,0900,1800,1400,1800,0900,1800,0900,1300,0900,,,,,37.299605262963276,127.10845780316208

"경기도 용인시 기흥구 죽전로 20 (보정동,죽전누리에뜰 206,211,212호)",C,0,죽전누리에뜰 A동2층/죽전누리불한증막 건물,원정형외과의원,031-898-4500,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,37.32032008432692,127.11112292833315

인천광역시 계양구 장제로 867 (임학동),C,0,임학역 3번 출구 앞,김태형정형외과의원,032-715-6300,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,,,37.54474048491267,126.73806401705177

"인천광역시 계양구 경명대로 1068, 지하1층,3,6,7층 (계산동)",C,0,"계산역 3번출구, 중앙산부인과 옆",덕수정형외과의원,032-551-7112,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,1300,0900,37.543195861127835,126.72550326834443

"인천광역시 계양구 주부토로 525, 1층,2층 (계산동)",C,0,계산역 2번출구->작전동방향 150M,명세정형외과의원,032-555-7511,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,37.54091325314224,126.72804171938672

"인천광역시 계양구 경명대로 1051, 2,3층 (계산동, 계림빌딩)",C,0,계산동우체국부근,박도형정형외과의원,032-556-3115,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1400,0900,,,,,37.54382234538995,126.72370859125617

"경기도 용인시 기흥구 흥덕1로 101, 503(영덕동,스타프라자)",C,0,이마트흥덕점 뒷편/스타프라자 5층,이진희정형외과의원,031-232-1885,,1830,0900,1830,0900,1300,0900,1830,0900,1830,0900,1400,0900,,,,,37.274801994007426,127.07386038830975

"인천광역시 계양구 오조산로 3, 3,4층 (작전동)",C,0,이마트뒤쪽 동보아파트 맞은편,보람정형외과의원,032-554-1784,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1500,0900,,,,,37.531222812344154,126.73782033198844

인천광역시 계양구 봉오대로 649 (작전동),C,0,작전역 7번출구 앞,서울정형외과의원,032-542-8095,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1300,0900,,,,,37.53075370039999,126.72089370297345

경기도 용인시 기흥구 중부대로 343 (신갈동),C,0,신갈오거리,조정형외과의원,031-283-1211,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1200,0900,,,,,37.2717591895,127.1048956013

"경기도 용인시 기흥구 한보라1로 56, 202,203호 (보라동, 메디프라자)",C,0,,준정형외과의원,031-693-5225,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1300,0900,,,,,37.25056526029757,127.10780267081901

경기도 용인시 기흥구 언동로217번길 1 (중동),C,0,,중동서울정형외과의원,031-287-0770,,2200,0900,2200,0900,2200,0900,2200,0900,2200,0900,1500,0900,,,,,37.27668445929473,127.14412751061371

"경기도 용인시 기흥구 신갈로58번길 13-2, 2.3층층 (신갈동, 태창빌딩)",C,0,,찬찬정형외과의원,031-284-1233,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1400,0900,,,,,37.27245978867628,127.10736350684695

"인천광역시 계양구 봉오대로 729, 2층 (작전동)",C,0,작전1동사무소 바로 옆,성혜정형외과의원,032-551-4501,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,,,37.53081845672264,126.73014796990092

"경기도 용인시 기흥구 구갈로 74, 310.311.312호 (구갈동, 구갈스포츠센타)",C,0,,홍승환정형외과의원,031-275-9119,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,37.2811345178,127.1117780277

"인천광역시 계양구 계양대로 102, 2, 3층 (작전동)",C,0,동아아파트 ,하나정형외과의원,032-542-5111,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1530,0900,,,1600,0900,37.532902712839224,126.72286223193293

"경기도 용인시 기흥구 동백중앙로 283, A동 3층 305~308호 (중동, 골드프라자)",C,0,,김앤박정형외과마취통증의학과의원,031-286-8275,,2000,0900,2000,0900,1800,0900,2000,0900,2000,0900,1400,0900,,,,,37.2780134382,127.1534888395

인천광역시 계양구 오조산로 53 (계산동),C,0,"계양구청 후문 옆 평안교회 인근 건물.
점심시간 13-14시.",한빛정형외과의원,032-546-8275,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1330,0900,,,,,37.53557378337407,126.73826210722879

"경기도 용인시 기흥구 흥덕중앙로 59 (영덕동, 용인흥덕노블레스흥덕노블레스)",C,0,,리더스정형외과의원,031-242-3311,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1500,0900,,,,,37.27646147119689,127.07371085884597

"인천광역시 계양구 안남로 512, 3층 (효성동, 대신증권빌딩)",C,0,효성신사거리 농협 옆 대신증권 빌딩 3층,효성사랑정형외과의원,032-555-8275,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,37.52874510433694,126.71140707531309

"인천광역시 계양구 안남로 548, 3층 (효성동, 효성프라자)",C,0,효성1동 주민센터 인근 ,효성정형외과의원,032-552-7582,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,37.53177610814257,126.7109779245022

경기도 용인시 기흥구 구갈로 70 (구갈동),C,0,,본정형외과의원,031-287-3500,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1300,0900,,,,,37.2805543431,127.1116779405

"경기도 용인시 기흥구 한보라1로 14 (보라동, 베스트프라자)",C,0,베스트프라자 201호,삼성정형외과의원,031-275-0222,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,37.25359826954468,127.10966003744545

"경기도 용인시 기흥구 동백중앙로 273, 603호 (중동, 동백 훼미리프라자Ⅱ)",C,0,,서울정형외과의원,031-8005-7571,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,37.2770525238383,127.15362715807805

전라북도 부안군 부안읍 번영로 159 (이화모텔),C,0,시외버스버스터미널 근처 새만금빌딩1층,한빛정형외과의원,063-583-2002,,1800,0830,1800,0830,1800,0830,1800,0830,1800,0830,1300,0830,,,,,35.726884857667514,126.73786563931615

"인천광역시 계양구 계양대로 40, 2,3층 (작전동)",C,0,부평IC 홈플러스맞은편 부근 농협건물 2층,강남정형외과의원,032-554-0002,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,,,37.52744247652255,126.72278400997886

충청남도 금산군 금산읍 금산로 1475,C,0,우신약국 옆,금산정형외과의원,041-753-8275,,1800,0830,1800,0830,1800,0830,1800,0830,1800,0830,1300,0830,,,,,36.10548521178025,127.48893398539172

경기도 용인시 기흥구 보정로 117 (보정동),C,0,외환은행근처/리베로3 310호,연세웰정형외과의원,031-898-3933,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,37.319906682369464,127.11382545406259

부산광역시 수영구 광남로 211 (민락동),C,0,버스정류장:동방오거리,수민정형외과의원,051-757-6060,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.158957298634725,129.12204884280595

경기도 이천시 부발읍 경충대로 2096-4 2층,C,0,,우리들정형외과의원,031-636-0655,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,37.2521064507,127.4903173962

경기도 이천시 장호원읍 장감로 59,C,0,,유진정형외과의원,031-643-1006,,1830,0830,1830,0830,1830,0830,1830,0830,1830,0830,1300,0830,,,,,37.11700905157213,127.62924826607677

경기도 이천시 중리천로82번길 25 (중리동),C,0,,이천정형외과의원,031-632-7525,,1900,0900,1900,0900,1700,0900,1900,0900,1900,0900,1400,0900,,,,,37.277302777777784,127.4462222222222

부산광역시 수영구 연수로 402 (광안동),C,0,"2,3호선 수영역 4번출구/망미동 방향 2분거리",우리동네정형외과의원,051-911-8288,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1300,0900,,,,,35.16855857538255,129.11305796984297

"부산광역시 수영구 황령대로 493, 1,3,5층 (남천동, 성보빌딩)",C,0,"2호선 남천역 3번출구/성보빌딩 1,3,5층",이광재정형외과의원,051-625-7878,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,35.13828888888889,129.10783333333498

"부산광역시 수영구 수영로 588, 지하1,1~2,4층 (광안동)",C,0,"2호선 광안역 1,3번 출구 사이 ",제일정형외과의원,051-758-9911,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.1581157825,129.1134856499

울산광역시 울주군 범서읍 천상중앙길 51,C,0,,최정형외과의원,052-211-5861,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1600,0900,,,,,35.56053162654476,129.24147495563315

"울산광역시 울주군 언양읍 헌양길 156, 2층 (남빛빌딩)",C,0,,평화정형외과의원,052-262-6622,,1900,0830,1900,0830,1900,0830,1900,0830,1900,0830,1300,0830,,,,,35.5669396229,129.1181328427

울산광역시 울주군 온양읍 온양로 75,C,0,울주군 온양읍 온양소방서 맞은편,남창정형외과의원,052-239-0211,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.410961111111114,129.280236111111122

울산광역시 울주군 온산읍 덕남로 31,C,0,,덕신정형외과의원,052-237-2280,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,1300,0900,35.432116160095276,129.3103855754423

울산광역시 울주군 언양읍 남문길 13-4,C,0,,백인정형외과의원,052-262-6900,,1830,0830,1830,0830,1830,0830,1830,0830,1830,0830,1300,0830,,,,,35.56422679107612,129.12250732630972

"울산광역시 울주군 범서읍 울밀로 2822, 2-5층",C,0,,서울산백준호정형외과의원,052-224-9100,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1400,0900,,,1300,0900,35.55771733573628,129.25690037053397

울산광역시 울주군 언양읍 반구대로 815,C,0,,언양제일정형외과의원,052-262-2211,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,1200,0900,35.562916776,129.1267478189

"울산광역시 울주군 언양읍 동문길 65, 3층",C,0,구 파출소 사거리(오형덕이비인후과 건물 3층),언양조정형외과의원,052-262-0263,,1830,0840,1830,0840,1830,0840,1830,0840,1830,0840,1230,0840,,,,,35.56540032095563,129.12504828190106

"울산광역시 울주군 온산읍 덕신로 279, 수산업협동조합(온산점) 3,4층",C,0,,온산정형외과의원,052-707-9111,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1230,0900,,,1230,0900,35.43423972741138,129.31193379137676

"부산광역시 수영구 수영로 581, 4,5(일부)층 (광안동)",C,0,2호선 광안역 4번출구,김병호정형외과의원,051-752-0020,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,35.1576629402,129.1127892245

"부산광역시 수영구 수영로 411, 8,9층 (남천동, 글로리)",C,0,2호선 남천역 2번출구,김재도줄기정형외과의원,051-868-7288,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,35.1430073116,129.1084036843

경상남도 창녕군 창녕읍 우포2로 1209,C,0,영신버스 주차장 부근,최익수정형외과의원,055-533-9028,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1500,0900,,,,,35.543946814577716,128.48863926806848

경기도 이천시 경충대로 2568 (중리동),C,0,,천시욱정형외과의원,031-635-6267,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1500,0900,,,,,37.27497222222222,127.44776944444444

"경기도 이천시 이섭대천로 1224 , 2층 (창전동, 안신타운)",C,0,이천터미널에서 도보 2분거리,황인철수정형외과의원,031-633-7554,,1900,0900,1900,0900,1900,0900,1300,0900,1900,0900,1400,0900,1400,0900,,,37.279506801019615,127.44709682796457

"경기도 이천시 이섭대천로 1229, 4,5층 (창전동, 이천IS타월빌딩)",C,0,,관우정형외과의원,031-638-8275,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.28009992506363,127.44655458346479

"부산광역시 수영구 수영로 379, 6~8층 (남천동)",C,0,2호선 남천역 4번출구,토마스정형외과의원,051-714-7114,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1400,0900,,,,,35.14087846010182,129.10624679008245

"경기도 이천시 중리천로 76, 4층 (중리동, 라온펠리스)",C,0,,본사랑정형외과의원,031-637-7585,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,37.27843563971619,127.44583932209568

부산광역시 수영구 수영로725번길 4 (수영동),C,0,버스정류장: 수영우체국,본정형외과의원,051-752-1700,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.1688138888889,129.11860277777944

"부산광역시 수영구 수영로 636, 1,2층 (광안동)",C,0,2호선 수영역 17번출구/수영구보건소 맞은편,삼성정형외과의원,051-754-8710,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,35.16237222222223,129.11436388889055

경기도 이천시 이섭대천로 1259 (창전동),C,0,,세진정형외과의원,031-632-0300,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1400,0900,,,,,37.2828946569553,127.44660074339232

전라북도 군산시 공단대로 394 (나운동),C,0,유촌칡냉면에서 50미터 원할머니보쌈 옆,으뜸정형외과의원,063-443-0700,,1830,0830,1830,0830,1830,0830,1830,0830,1830,0830,1300,0830,,,1300,0900,35.96260183178292,126.6985466348349

"경기도 남양주시 화도읍 마석중앙로 73, 402,403,502,503호 (SL프라자)",C,0,,정기태정형외과의원,031-559-8655,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.65223321418501,127.30806367635463

"경기도 시흥시 도일로124번길 3, 1,3층 (거모동, 유복빌딩)",C,0,,중앙정형외과의원,031-494-1192,,1830,0900,1830,0900,1830,0900,1230,0900,1830,0900,1330,0900,,,,,37.341644444444448,126.784133333333330

"경기도 남양주시 와부읍 덕소로 238, 2층, 3층 (인덕빌딩)",C,0,,피노키오정형외과의원,031-521-7501,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1400,0900,,,,,37.57923209444514,127.2225422664785

"경기도 남양주시 경춘로 368, 305~308호 (다산동, 브릭스타워)",C,0,,관절사랑정형외과의원,031-565-9119,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,,,37.60461026392058,127.15563866503345

"경기도 남양주시 와부읍 덕소로97번길 9, 3층,4층",C,0,,현대정형외과의원,031-576-6651,,2100,0900,2100,1000,2100,1000,2100,1000,2100,1000,1900,0900,1900,0900,1900,0900,37.5861507758,127.2132879114

충청남도 부여군 부여읍 부여로 14-7,C,0,농협하나로마트 맞은편,서울정형외과의원,041-832-5959,,1830,0830,1830,0830,1830,0830,1830,0830,1830,0830,1500,0830,,,1300,0830,36.281919161535875,126.90956454309799

"충청남도 부여군 부여읍 사비로99번길 4, 1~3층",C,0,버스터미널 근처,푸른정형외과의원,041-834-3303,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1500,0900,,,1200,0900,36.28163624338098,126.91025580260914

"경기도 남양주시 와부읍 덕소로97번길 6 (덕소빌딩 5층, 6층)",C,0,,덕소서울정형외과의원,031-577-8275,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1400,0900,,,1300,0900,37.58565048123592,127.21292418358732

경기도 남양주시 경춘로 452 (지금동),C,0,,동부정형외과의원,031-567-3400,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1300,0900,,,,,37.60888460204557,127.16359801380137

"경기도 남양주시 화도읍 비룡로 30, 3,4,5층 (하나클리닉)",C,0,"송라초등학교 옆, 신명스카이뷰 아파트 107동 건너편",드림정형외과의원,031-591-5678,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.65494198582824,127.30126975295872

경기도 시흥시 수인로 3362-1 (신천동),C,0,,신천정형외과의원,031-313-5656,,1900,0840,1900,0840,1900,0840,1900,0840,1900,0840,1500,0840,,,,,37.44072642442842,126.78529944904332

