주소,분류,응급여부,간이약도,이름,Tel,Tel_E,월close,월open,화close,화open,수close,수open,목close,목open,금close,금open,토close,토open,일close,일open,공close,공open,위도,경도
"경기도 파주시 청암로17번길 33, 506호 (목동동, 현대메디컬프라자)",C,0,,파주정신건강의학과의원,031-944-4442,,2000,1030,1800,1030,1330,1030,1800,1030,1800,1030,1300,0930,,,,,37.7287102246,126.7363873929
경기도 파주시 문화로 103,C,0,,한마음정신건강의학과의원,031-945-7400,,1740,0900,1740,0900,1740,0900,1740,0900,1740,0900,,,,,,,37.76329986234726,126.77447690934443
"경기도 용인시 기흥구 용구대로 2398, 연원마을벽산아파트 (마북동)",C,0,,이춘수정신건강의학과의원,031-8067-5454,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1300,0930,,,,,37.30030554776877,127.10728577383908
"인천광역시 계양구 장제로 899, 2층 (임학동)",C,0,,송헌일토닥토닥정신건강의학과의원,032-543-7583,,1900,0900,1900,0900,2100,0900,1900,0900,1900,0900,1400,0900,,,,,37.5470007151,126.7399345692
"인천광역시 계양구 경명대로 1088, 3층 (계산동)",C,0,계산역 2번 출구,연세정신건강의학과의원,032-555-8809,,1830,0930,1830,0930,1830,0930,1830,1400,1830,0930,1600,0900,,,,,37.543041229229196,126.72771860836511
"인천광역시 계양구 계양대로 55, 2층 (작전동)",C,0,작전역 5번출구,이석환신경정신과의원,032-552-0392,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1400,0930,,,,,37.5287455332729,126.72210489652285
"경기도 용인시 기흥구 중부대로 940 (상하동, 용인정신병원)",D,0,용인정신병원 홈페이지(www.yonginmh.co.kr) 참조,용인정신병원,031-288-0114,,1700,0930,1700,0930,1700,0930,1700,0930,1700,0930,,,,,,,37.25039559770884,127.15557890146321
"인천광역시 계양구 계산새로65번길 17, 2층 (계산동)",C,0,홈플러스 계산점 건너편 상가,임태식신경정신과의원,032-554-5511,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1400,0930,,,,,37.53986534965023,126.73531006173081
경기도 용인시 기흥구 동백중앙로 265,C,0,동백 이마트 근처,강혜영정신건강의학과의원,031-286-7705,,1800,1000,1700,1000,1800,1000,1800,1000,1800,1000,1430,1000,,,,,37.27641206537314,127.15278698488532
경기도 용인시 기흥구 죽전로 29 ,C,0,,마음초롱정신건강의학과의원,031-897-1121,,1800,0930,1800,0930,1300,0930,1800,0930,1800,0930,1300,0930,,,,,37.3207509902,127.1120758518
"경기도 용인시 기흥구 중부대로 343-1 (신갈동, 동원빌딩)",C,0,,박재홍정신과의원,031-282-3301,,1830,0930,1830,0930,1300,0930,1830,0930,1830,0930,1300,0930,,,,,37.27175277105836,127.10512653375096
"경상남도 양산시 물금읍 청운로 178, 아르누보시티 3층 308호",C,0,,양산숲정신건강의학과의원,055-785-2322,,1830,0930,1830,0930,1830,0930,2000,1400,1830,0930,1400,0930,,,,,35.31625875458038,129.00278124749988
"인천광역시 부평구 부평대로 68, 3,4층 (부평동, 동일빌딩)",C,0,미래에셋증권 건물 2층,공감정신과의원,032-527-5070,,1900,1030,1900,1030,1900,1030,1900,1030,1900,1030,1400,1030,,,,,37.497436111111114,126.722691666666663
충청남도 금산군 금산읍 인삼로 87,C,0,,금산제일정신건강의학과의원,041-754-1090,,1730,0830,1730,0830,1200,0830,1730,0830,1730,0830,1300,0830,,,,,36.10278320892113,127.49209919753222
"부산광역시 수영구 수영로 577, 3층 (광안동)",C,0,2호선 광안역 2번출구,신 경성 정신건강의학과의원,051-636-5560,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1330,0930,,,,,35.1573361404,129.1127193233
부산광역시 수영구 수영로 710-1  (광안동),C,0,"2,3호선 수영역 12번출구",신세계정신건강의학과의원,051-751-1236,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1400,0930,,,,,35.167696389888626,129.1172789107779
부산광역시 수영구 수영로 466  (남천동),C,0,2호선 금련산역 5번 출구,오름정신건강의학과의원,051-917-8275,,1830,0930,1830,0930,2000,1400,1830,0930,1830,0930,1300,0930,,,,,35.147406999702184,129.1105622950167
부산광역시 수영구 수영로 695 (수영동),C,0,"2,3호선 수영역 3번 출구",이채일정신건강의학과의원,051-756-4455,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1400,0900,,,,,35.16770967940313,129.11563908743497
"부산광역시 수영구 광안로 4, 3층 (광안동, SK뷰상가)",C,0,2호선 광안역 5번출구/SK뷰상가 3층,이현숙정신건강의학과의원,051-752-0075,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1300,0930,,,,,35.1569281772,129.1133759162
울산광역시 울주군 언양읍 동문길 65,C,0,,김준형정신건강의학과의원,052-254-7579,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1330,0930,,,,,35.56539420591903,129.12504437494937
"경기도 이천시 이섭대천로 1218, (창전동)",C,0,,현대정신과의원,031-636-7791,,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,1300,0900,,,,,37.278997222222223,127.446938888888894
부산광역시 수영구 수영로 394 ,C,0,2호선 남천역 3번출구,한귀원정신건강의학과의원,051-612-1119,,1800,0900,1800,0900,1300,0900,1800,0900,1800,0900,1300,0900,,,,,35.14140690741611,129.1075725056777
부산광역시 수영구 수영로 685 (광안동) 3층,C,0,"2,3호선 수영역 6, 8번 출구",행복한수영정신건강의학과의원,051-996-8275,,2000,0900,2000,0900,2000,0900,2000,0900,1900,0900,1600,0900,,,1600,0900,35.16675182322678,129.1147582886179
"부산광역시 수영구 수영로 699, 8층 801호 (수영동, 수영동디온플레이스)",C,0,"1,3호선 수영역 3번출구",마인드풀정신건강의학과의원,051-714-0706,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1700,0900,,,,,35.1678898275,129.11585007130165
부산광역시 수영구 수영로 382,C,0,2호선 남천역 3번출구/대남빌딩 5층,박숙현정신건강의학과의원,051-611-3339,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1300,0930,,,,,35.14061484291433,129.10674364946988
부산광역시 수영구 수영로 669 (광안동) 5층,C,0,2호선 수영역 12번출구,백준형정신건강의학과의원,051-759-7559,,1830,0900,1830,0900,2000,0900,1830,0900,1830,0900,1400,0900,,,,,35.16557073619781,129.11448188307608
경기도 남양주시 수동면 외방로172번길 58,D,0,"축령사 국립공원 근처(이정표 보고 올 것), 마석->수동방면 13km",서울특별시축령정신병원,031-592-6661,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,37.73868078993986,127.3100483970544
"경기도 남양주시 화도읍 마석중앙로 78, 4층 (메디닥터빌딩)",C,0,,축령정신과의원,031-594-0304,,1730,0900,1730,0900,1730,0900,1300,0900,1730,0900,1300,0900,,,,,37.651930785384295,127.30829359818614
"경기도 시흥시 수인로 3362, 4층 (신천동, 태종빌딩)",C,0,,한사랑정신건강의학과의원,031-314-5830,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1400,0930,,,,,37.44064747212846,126.78548499466792
"경기도 남양주시 늘을2로 20, 301호 (호평동, CH리베로)",C,0,,한양정신과의원,031-559-8270,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1300,0930,,,,,37.65451283270849,127.24409761182556
충청남도 부여군 부여읍 부여로 12,C,0,터미널뒤편,부여명가정신건강의학과의원,070-8668-8275,,1600,0830,1600,0830,1600,0830,1600,0830,1600,0830,1200,0830,,,,,36.2809905319,126.9096465874
"경기도 시흥시 배곧3로 96, M-플러스 4층 407(일부)호 (정왕동)",C,0,,열린마음정신건강의학과의원,031-432-8383,,1800,0900,1900,0900,1800,0900,1300,0900,1900,0900,1300,0900,,,,,37.36979016164499,126.73032388238073
"경기도 시흥시 수인로 3366, 삼영아트빌 5(일부)층 (신천동)",C,0,,성모공감정신건강의학과의원,031-8042-3535,,1830,0900,1830,0900,2100,1400,1830,0900,1830,0900,1400,0900,,,,,37.44086637376285,126.78496456812876
"경기도 시흥시 비둘기공원로 8, 시흥메디칼 801호 (대야동)",C,0,,시흥정신건강의학과의원,031-315-9114,,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,1430,1000,,,,,37.444058624770506,126.79046104434995
경상북도 김천시 평화중앙8길 15 (평화동),C,0,,김천신경정신건강의원,054-432-2626,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,36.1220206552,128.1147093881
경상북도 김천시 어모면 신애길 89,D,0,,신애정신병원,054-420-7100,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,36.21120941414514,128.05380042280308
경상북도 김천시 아홉사리길 140-49 (응명동) ,D,0,,의료법인영은의료재단김천신경정신병원,054-432-5040,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,36.148288605604534,128.11480324944293
"경기도 시흥시 정왕대로 230, 4층 405호 (정왕동, 제일프라자)",C,0,,마음과마음정신건강의학과의원,031-499-4975,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1600,0930,,,,,37.34494613986808,126.73821124762966
경상북도 김천시 중앙공원1길 7-6 (남산동),C,0,,최영택정신건강의학과의원,054-439-6009,,1830,0900,1830,0900,1230,0900,1830,0900,1830,0900,1230,0900,,,,,36.119894226603336,128.11969974732315
"서울특별시 영등포구 양평로 99, 10층 (양평동4가)",C,0,선유도역 5번 출구 인근,라엘정신건강의학과의원,02-6909-9897,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1400,0900,,,,,37.5364762256,126.8960698353
"서울특별시 영등포구 국제금융로 78, 홍우빌딩 3층 1호 (여의도동)",C,0,,라임정신건강의학과의원,02-6105-7520,,1900,1000,2000,1000,1400,1000,1900,1000,1900,1000,1400,1000,,,,,37.520871399932176,126.93129928889725
"서울특별시 영등포구 영중로 51-1, 10층 (영등포동6가)",C,0,,성모정신과의원,02-2678-6659,,1800,1000,1800,1000,,,1800,1000,1800,1000,1400,1000,,,,,37.520925861270996,126.90464225664365
"서울특별시 영등포구 여의대방로 383, 208호 (여의도동, 경도빌딩)",C,0,,여의도삼성정신건강의학과의원,02-780-1593,,1900,0930,2000,0930,1900,0930,2000,0930,1900,0930,1400,0930,,,,,37.5193434181,126.9315043036
"서울특별시 영등포구 의사당대로 127, 203호 (여의도동, 롯데캐슬엠파이어)",C,0,,여의도쉼정신건강의학과의원,02-6954-6997,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1400,1000,,,,,37.52024135599999,126.92640855170002
서울특별시 영등포구 영신로40길 3-1 (영등포동6가),C,0,영등포청과시장 교차로에서 농협방면,오정신건강의학과의원,02-2634-5691,,1800,0900,1800,0900,1800,0900,,,1800,0900,1500,1200,,,,,37.521603848771896,126.90186422375981
서울특별시 영등포구 당산로 222,C,0,,가족사랑서울정신과의원,02-2068-7486,,1830,0930,1830,0930,1830,0930,1830,0930,1830,1400,1600,0930,,,,,37.53328831645438,126.90229875929774
"서울특별시 영등포구 영중로 46, 2층 (영등포동5가)",C,0,영등포시장역 3번출구,전명숙신경정신과의원,02-2636-1044,,1730,0900,1730,0900,1730,1330,1730,0900,1730,0900,1300,0900,,,,,37.52039654114652,126.905225500107
"서울특별시 영등포구 당산로 133, 303호 (당산동3가, 서림빌딩)",C,0,영등포구청역 3번 출구,조맹제정신건강의학과의원,02-2678-0088,,1830,1000,1830,1000,1300,1000,1830,1000,1830,1000,1300,1000,,,,,37.52671699692394,126.89654042089258
서울특별시 동작구 보라매로 113 (대방동),C,0,,가족사랑서울정신건강의학과의원,02-812-9494,,1830,0940,1830,0940,1830,0940,1830,0940,1830,0940,1500,0940,,,,,37.499462031041055,126.92790138794788
"서울특별시 동작구 동작대로 121, 7층 (사당동)",C,0,,이수정신건강의학과의원,02-532-0135,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1500,0930,,,,,37.48748070424234,126.98185892953036
"서울특별시 동작구 동작대로 7, 5층 (사당동)",C,0,,마음누리정신건강의학과의원,02-525-3337,,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,1500,1000,,,,,37.477136111111108,126.980999999999995
"서울특별시 동작구 시흥대로 664, 4층 (신대방동)",C,0,,박신영정신건강의학과의원,02-833-3777,,1800,0900,1800,0900,1400,0900,1800,0900,1800,0900,1400,0900,,,,,37.4906938397,126.9084268747
서울특별시 동작구 동작대로 89  (사당동),C,0,골든시네마타워 404호,박언규정신건강의학과의원,02-532-1283,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1400,0930,,,,,37.484667256090155,126.98168085362346
서울특별시 동작구 장승배기로 144 (노량진동),C,0,,홍정신건강의학과의원,02-815-8383,,1700,0900,1700,0900,1700,0900,1700,0900,,,,,,,,,37.510428293033584,126.94038897819591
서울특별시 동작구 장승배기로 103 (노량진동),C,0,,변재영정신건강의학과의원,02-815-0353,,1800,0900,1800,0900,1800,1400,1800,0900,1800,0900,1300,0900,,,,,37.506841927929884,126.93965439799682
"서울특별시 동작구 상도로 69, 3층 (대방동, 상원빌딩)",C,0,신대방삼거리역 5번 출구,봄정신건강의학과의원,02-812-2226,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,37.4999591557,126.9283781249
"서울특별시 동작구 상도로 264, 주유노빌딩 2층 (상도1동)",C,0,,상도연세정신건강의학과의원,02-822-0345,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1330,0930,,,,,37.5035658495,126.9471258277
"서울특별시 동작구 사당로 300, 215호 (사당동, 이수자이)",C,0,이수역 9번 출구,성모숲정신건강의학과의원,02-522-0520,,1800,1000,1800,1000,2000,1400,1800,1000,1800,1000,1400,1000,,,,,37.48443875369998,126.98092799989999
서울특별시 동작구 사당로 220,C,0,유명약국3층,세종정신건강의학과의원,02-596-0596,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,,,,,,,37.483926473624045,126.97224242668918
서울특별시 강서구 공항대로 426,C,0,VIP빌딩,백상정신건강의학과의원,02-2696-0913,,1800,1000,1800,1000,,,1800,1000,1800,1000,1300,1000,,,,,37.55469974957176,126.85421787196714
"서울특별시 강서구 마곡동로4길 23, 3층 301호 (마곡동, 레지던스루체브릿지호텔)",C,0,발산역 1번출구 레지던스루체브릿지호텔 3층 301호,백상창정신건강의학과의원,02-2696-1583,,2100,0930,2100,0930,2100,0930,2100,0930,2100,0930,1930,0930,,,,,37.5596432879,126.8361973343
"서울특별시 강서구 공항대로 284, 지상2층 (내발산동)",C,0,발산역 5번출구 바로 앞,봄빛정신건강의학과의원,02-2063-3705,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1300,0930,,,,,37.55823002524185,126.83924898464235
"서울특별시 강서구 공항대로 269-15, 힐스테이트에코마곡 2층 209호 (마곡동)",C,0,발산역 1번 출구,봄정신건강의학과의원,02-2135-2924,,1900,1000,2000,1000,1900,1000,2000,1000,1900,1000,1600,1000,,,,,37.55961229839998,126.8372431811
"서울특별시 강서구 강서로 385, 6층 604호 (마곡동, 우성에스비타워)",C,0,,서울송정신건강의학과의원,02-2658-7891,,2000,0930,1900,0930,1900,0930,2000,0930,1900,0930,1400,0930,,,,,37.5600930886,126.8383060298
서울특별시 강서구 강서로 259 (내발산동),C,0,,선정신건강의학과의원,02-3664-9119,,1800,0930,1800,0930,,,1800,0930,1800,0930,1300,0930,,,,,37.548815600688364,126.83601484689163
서울특별시 강서구 염창동 275-12,I,0,,강서정신보건센터,02-657-0190,,,,,,,,,,,,,,,,,,37.54966701840629,126.8682526701215
"서울특별시 강서구 양천로 461, 5층 (가양동)",C,0,구호선 가양역 1번출구에서 바로 보임,가족사랑정신과의원,02-3663-5999,,1700,0930,1700,0930,2000,0930,1700,0930,1700,0930,1300,0930,,,,,37.563044974164505,126.85222590107874
"서울특별시 강서구 공항대로 525, 303호 (등촌동)",C,0,등촌삼거리,화인정신건강의학과의원,02-2668-0792,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1300,0930,,,,,37.55147986890584,126.8649252187565
경상남도 밀양시 북성로2길 15-9 (내이동),C,0,,양정신건강의학과의원,055-352-0075,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,35.49937295843046,128.74384887009066
"서울특별시 광진구 용마산로 127 (중곡동, 국립정신건강센터)",B,0,중곡역 1번 출구,국립정신건강센터,02-2204-0114,,2400,0000,2400,0000,2400,0000,2400,0000,2400,0000,2400,0000,2400,0000,2400,0000,37.56513373373313,127.08580524081464
서울특별시 강서구 화곡로 161,C,0,화곡역 8번 출구,마음과정신건강의학과의원,02-2697-8575,,1900,0930,2000,1000,1900,0930,2000,1000,1900,0930,1600,1000,,,,,37.541601567062685,126.83940723091666
서울특별시 강서구 강서로 43-17 (화곡동),C,0,지하철 2호선 5호선 까치산역 3번 출구,맑은샘정신건강의학과의원,02-6403-9139,,1900,0930,1900,0930,2000,1400,1900,0930,1900,0930,1400,0930,,,,,37.531106544380826,126.84669094344005
"울산광역시 남구 수암로 108, 2층 (신정동)",C,0,,수앤미정신건강의학과의원,052-273-6075,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1400,0930,,,,,35.52846449804862,129.3189778716114
경기도 용인시 처인구 백암면 용천로71번길 30,D,0,경기도 용인시 처인구 백암면 용천로 71번길 30,서울시립백암정신병원,031-332-3194,,1700,0900,1700,0900,1700,0900,1700,0900,1700,0900,1600,0900,,,,,37.1217445655948,127.364517912152
울산광역시 남구 북부순환도로 24 (무거동),C,0,"무거 남운프라자-> 미즈병원방향 50M 아래쪽 맞은편
",원정신건강의학과의원,052-249-8070,,1830,0930,1830,0930,1830,0930,1330,0930,1830,0930,1330,0930,,,,,35.551521819074544,129.26644840394468
"서울특별시 강서구 마곡중앙6로 66, 퀸즈파크텐 2층 204호 (마곡동)",C,0,,심정신건강의학과의원,02-6411-9088,,2030,0930,1830,0930,1830,0930,1830,0930,1830,0930,1300,1000,,,,,37.5599146255,126.8343586972
"경기도 용인시 처인구 금령로 116, (김량장동)",C,0,,서상훈정신과의원,031-336-0048,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,37.235166666666665,127.209127777777780
"경기도 용인시 처인구 금령로 98, 3층 (김량장동, 제일빌딩)",C,0,,연세정신건강의학과의원,031-336-2290,,1800,0930,1800,0930,1800,0930,1800,1400,1800,0930,1300,0930,,,,,37.23540264700557,127.20707586427058
서울특별시 강서구 강서로 360,C,0,발산역 6번 출구,연세소울정신건강의학과의원,02-2645-7502,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1400,1000,,,,,37.55757632576071,126.83824540332755
"울산광역시 남구 삼산중로 67, 4층 (달동, 송호빌딩)",C,0,,권학수정신건강의학과의원,052-256-0875,,1830,0900,1830,0900,1830,0900,1300,0900,1830,0900,1300,0900,,,,,35.53952771994241,129.3351272180925
울산광역시 남구 삼산로 272,C,0,,김재홍정신건강의학과의원,052-227-8664,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1600,0900,,,,,35.53889363418117,129.33688903969815
"서울특별시 강서구 등촌로5길 2, 6층 (화곡동)",C,0,,열린정신건강의학과의원,02-6346-0111,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1400,0930,,,,,37.533483954251025,126.86329956454766
"울산광역시 남구 삼산중로 65, 4층 (달동, 제일빌딩)",C,0,,김지선정신건강의학과의원,052-265-3456,,1730,0930,1730,0930,1300,0930,1730,0930,1730,0930,1300,0930,,,,,35.53932239401856,129.3351212636633
"울산광역시 남구 중앙로 239, 4층 (신정동)",C,0,달동 사거리 롯데마트 맞은편,동해정신건강의학과의원,052-261-1020,,2100,0930,1900,0930,2100,0930,1300,0930,1900,0930,1900,0930,,,,,35.53456203767727,129.31527312104598
서울특별시 강서구 양천로 492,C,0,,은초록샘정신건강의학과의원,02-2063-3618,,1830,0930,1830,0930,1830,0930,1930,1400,1830,0930,1300,0930,,,,,37.56091350274993,126.85464478125638
"울산광역시 남구 삼산로 216, 7층(달동,인성빌딩)",C,0,,로뎀나무정신건강의학과의원,052-260-0023,,1830,0930,1830,0930,1830,0930,1830,1400,1830,0930,1400,0930,,,,,35.53778878796196,129.33093178037347
경기도 고양시 일산동구 고양대로 757 3층,C,0,,더휴정신의학과의원,031-975-5285,,1830,0900,,,1830,0900,1830,0900,1830,0900,1500,0900,,,,,37.68263412649043,126.78016018775396
"경기도 고양시 일산동구 중앙로 1072, 401호 (백석동, 아이비프라자)",C,0,,맑은마음정신과의원,031-904-2081,,1900,0930,1900,0930,1300,0930,1900,0930,1900,0930,1300,0930,,,,,37.64507741472572,126.78588198415079
"경기도 고양시 일산동구 중앙로 1202, 4층 일부호 (마두동, 우리은행일산지점)",C,0,,밝은미소정신건강의학과의원,031-902-0068,,1900,0900,1900,0900,2000,0900,1500,0900,1900,0900,1500,0900,,,,,37.65405282194501,126.77703518073811
"경기도 고양시 일산동구 일산로 46 (백석동, 남정시티프라자 401,402-1,412,413,414호)",C,0,,삶공성욱정신과의원,031-904-5701,,1830,1000,1830,1000,1830,1000,1830,1000,1830,1000,1400,1000,,,,,37.64235645995964,126.7878839598955
울산광역시 남구 대공원로 241,C,0,코오롱 파크폴리스 4층,이창훈정신건강의학과의원,052-265-2051,,1800,0930,1800,0930,1800,0930,1800,0930,1400,0930,,,,,,,35.531188336307046,129.30746782077338
"경기도 고양시 일산동구 정발산로 47, 304 (장항동,웅신아트)",C,0,,연세이룸정신과의원,031-902-7820,,1900,1000,1900,1400,1900,1000,1900,1000,1900,1000,1600,1000,,,,,37.6577549527,126.7737239915
경기도 고양시 일산동구 중앙로1275번길 38-10,C,0,롯데백화점 옆 버거킹 건물,연세최의겸정신과의원,031-904-5575,,1830,1100,1830,1100,1830,1100,1830,1100,1830,1100,1430,1100,,,,,37.65993795108692,126.7709342697797
"울산광역시 남구 삼산로 15, 5층 (신정동, 세안빌딩)",C,0,,홍승범정신건강의학과의원,052-272-0069,,1830,0900,1830,0900,1300,0900,1830,0900,1830,0900,1300,0900,,,,,35.53307760893232,129.3096085446177
경기도 고양시 일산동구 중앙로 1172 (마두동),C,0,,제일정신과의원,031-904-8111,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1230,0930,,,,,37.65173548057884,126.77842503341424
"경기도 고양시 일산동구 정발산로 43-20, 307(장항동,센트럴프라자)",C,0,,치유나무정신건강의학과의원,031-903-0123,,1900,0900,1800,0900,1300,0900,1800,0900,1800,0900,1300,0900,,,,,37.6583994242,126.7733956474
대구광역시 수성구 지범로 188,C,0,,신홍식신경정신과의원,053-781-2466,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1200,0930,,,,,35.82066179212757,128.63951740453638
대구광역시 수성구 달구벌대로 2491 (범어동) 5층,C,0,,아이행복정신과의원,053-745-5275,,1800,1400,2100,1000,2100,1200,2100,1000,2100,1000,1900,0900,,,,,35.85914397239324,128.63521944442954
"경기도 성남시 분당구 백현로101번길 17, 초림프라자 3층 309호 (수내동)",C,0,,조현우정신건강의학과의원,031-717-0900,,1900,0930,1900,0930,2100,1400,1900,0930,1900,0930,1400,0930,,,,,37.377479348245025,127.11250795672568
