주소,분류,응급여부,간이약도,이름,Tel,Tel_E,월close,월open,화close,화open,수close,수open,목close,목open,금close,금open,토close,토open,일close,일open,공close,공open,위도,경도
경상남도 합천군 합천읍 신소양2길 40,D,0,,합천요양병원,055-933-3400,,1700,0900,1700,0900,1700,0900,1700,0900,1700,0900,,,,,,,35.58112386273627,128.1671476271645

충청남도 서산시 동헌로 15 (석남동),D,0,"금강산 보석 사우나 맞은편, 영진크로바 아파트 옆",우리요양병원,041-665-1166,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,36.77110588716495,126.45312942004665

충청남도 서산시 중앙로 149 (석림동),D,0,서산의료원 옆,충청남도도립서산노인전문병원,041-689-7001,,1700,0900,1700,0900,1700,0900,1700,0900,1700,0900,,,,,,,36.77562843927687,126.46500340084463

"경기도 파주시 경의로1240번길 39, 2,3,4층 (와동동, 한미프라자)",D,0,운정역 1번출구,세계로요양병원,031-932-4200,,1730,0930,1730,0930,1730,0930,1730,0930,1730,0930,1500,0930,,,,,37.72835281492071,126.76326384414031

"경기도 파주시 문산읍 문향로 93, 1,3,5,6층",D,0,,소망요양병원,031-954-8275,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,37.8599627541,126.7866391385

"경기도 파주시 경의로 1108, 월드타워7 6~9층 (야당동)",D,0,,연세나을암요양병원,031-949-4188,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.716165561,126.7602267554

경기도 파주시 방촌로326번길 46 (맥금동),D,0,,연세요양병원,031-944-6123,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.77330136094501,126.72713518958008

경기도 파주시 문산읍 화석정로 31,D,0,,예담요양병원,031-953-0000,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,37.87655677800443,126.80483203990622

"경기도 파주시 책향기로 830, 월드스퀘어 5-8층 (와동동)",D,0,,운정서울대효요양병원,031-934-2100,,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1230,0830,,,,,37.72932874795333,126.76290681327937

경기도 파주시 경의로 1102 (야당동),D,0,,운정한강요양병원,031-942-6262,,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,,,,,,,37.7157726295,126.7601735818

경기도 파주시 법원읍 술이홀로 1139-67,D,0,,월산암요양병원,031-959-8799,,1700,0900,,,,,1700,0900,1700,0900,1700,0900,,,,,37.8717717146,126.8804889818

경기도 파주시 탄현면 새오리로 215-50,D,0,,자성대요양병원,070-4658-7407,,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,,,,,,,37.80364018369563,126.68642963774985

경기도 파주시 탄현면 새오리로 215-19,D,0,,자유로요양병원,031-949-9004,,2400,0000,2400,0000,2400,0000,2400,0000,2400,0000,2400,0000,2400,0000,2400,0000,37.802841691593116,126.68700985585012

경기도 파주시 운정로 146-95 (상지석동),D,0,,큰나무요양병원,031-944-2006,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,37.71847635110211,126.77902899245173

경기도 파주시 하지석길 45 (교하동),D,0,,파주개성요양병원,031-947-0000,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1400,0900,,,,,37.75473955646636,126.74227297854327

"경기도 파주시 숲속노을로 273, 바이오텍홀딩스 1~7층 (문발동)",D,0,,파주로하스요양병원,031-945-6090,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.7248522196,126.7109926815

경기도 파주시 월롱면 통일로 715-2,D,0,,파주보람요양병원,031-942-0600,,2400,0000,2400,0000,2400,0000,2400,0000,2400,0000,,,,,,,37.77306118191819,126.78917068435238

"경기도 파주시 한마음2길 25, 금촌그린플라자 (금촌동)",D,0,,파주삼성요양병원,031-942-8200,,1700,0900,1700,0900,1700,0900,1700,0900,1700,0900,,,,,,,37.75636523679282,126.77218026303397

"경기도 파주시 탄현면 평화로574번길 17, (의)청학의료재단 파주성모병원.요양병원",D,0,,파주성모요양병원,031-8071-1661,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.773953454183484,126.72122440556852

"경기도 파주시 금빛로 19, 5,6,7층 (금촌동, 파주프라임타워)",D,0,,파주시티요양병원,031-942-7500,,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,,,,,,,37.7512761974,126.766458787

"경기도 파주시 파평면 청송로652번길 14, 외2필지",D,0,,한강요양병원,031-944-1797,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,37.94216735206594,126.88002922619711

경기도 파주시 파주읍 통일로 1568,D,0,,한사랑요양병원,031-954-7111,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,37.84794379231969,126.79078310229214

"경기도 파주시 청석로 260, 트리플메디칼타워 805,806,901호 (동패동)",D,0,,힐링요양병원,031-944-6123,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1200,0900,,,,,37.72508077278059,126.71773809575652

경기도 동두천시 탑신로 536 (탑동동),D,0,,경기도립노인전문동두천병원,031-860-4114,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.90039722222222,127.13636666666666

경기도 동두천시 삼육사로 747 (상패동),D,0,,동두천의료소비자생활협동조합우리들요양병원,031-861-5733,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,37.934502937600016,127.0635145786

"경기도 동두천시 광암로 7, 동두천제일요양병원 (광암동)",D,0,,동두천제일요양병원,031-860-8800,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.895018175664255,127.08274193176729

경기도 동두천시 탑신로 522 (탑동동),D,0,,동원노인전문병원,031-867-4776,,1700,0900,1700,0900,1700,0900,1700,0900,1700,0900,,,,,,,37.900397222222225,127.136366666666660

경기도 동두천시 탑신로 522 (탑동동),D,0,,동원병원,031-870-0701,,1700,0900,1700,0900,1700,0900,1700,0900,1700,0900,1700,0900,,,,,37.9000542376,127.1360976553

경기도 동두천시 삼육사로 1012 (생연동),D,0,,로젠요양병원,031-857-9933,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.89932605861936,127.06252226131315

경기도 동두천시 평화로2169번길 24 (송내동),D,0,,로하스요양병원,031-867-8275,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.88156491820501,127.05339787852692

경기도 동두천시 천보산로 504 (탑동동),D,0,,서울요양병원,031-863-0900,,1700,0900,1700,0900,1700,0900,1700,0900,1700,0900,1500,0900,1700,0900,1700,0900,37.879933131251825,127.10156920795293

경기도 동두천시 광암로17번길 10 (광암동),D,0,,성지요양병원,031-860-9000,,1500,1000,1500,1000,1500,1000,1500,1000,1500,1000,,,,,,,37.89582467638602,127.08380697021983

경기도 동두천시 강변로 422 (생연동),D,0,,힐링탑요양병원,031-864-9200,,1800,0830,1800,0830,1800,0830,1800,0830,1800,0830,1500,0830,,,1300,0800,37.90683206930665,127.05107371927938

전라남도 광양시 진등길 91 (마동),D,0,마동 송보6차 아파트 부근,광양시공립노인전문요양병원,061-797-8200,,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1230,0830,,,,,34.957492697881996,127.69011132362752

"경기도 용인시 기흥구 신정로159번길 60, 신갈백세암요양병원 (신갈동)",D,0,,감인의료재단신갈백세요양병원,031-693-6900,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1200,0900,,,,,37.28682753901771,127.09719403986105

"경기도 용인시 기흥구 구갈로 70 (구갈동, 구갈메가타운 8,9층)",D,0,,강동요양병원,031-282-6262,,1700,1000,1700,1000,1700,1000,1700,1000,1700,1000,,,,,,,37.280475889300604,127.11186346107142

경기도 용인시 기흥구 중부대로 940 (상하동),D,0,,경기도립노인전문용인병원,031-288-0400,,1630,0930,1630,0930,1630,0930,1630,0930,1630,0930,,,,,,,37.2505694553386,127.15352431083915

"경기도 용인시 기흥구 용구대로 2252, 더원병원 (신갈동)",D,0,,더원요양병원,031-282-8123,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,37.2874588414,127.108950071

경기도 용인시 기흥구 동백중앙로 269 (중동),D,0,벤포스타 빌딩 5층~9층,동백요양병원,031-284-7577,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1230,0900,,,,,37.27656309233231,127.15305789554018

경기도 용인시 기흥구 동백중앙로 283 (중동),D,0,동백e마트 뒤편 골드프라자 B동 6층,동백우리요양병원,031-275-7600,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1400,0900,,,,,37.27768690104325,127.15358784268028

"경기도 용인시 기흥구 흥덕2로105번길 6, 6~9층 (영덕동, 흥덕U프라자)",D,0,"흥덕U프라자6~9층, 흥덕이마트 맞은편",베스트안요양병원,031-216-2279,,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,1300,0900,,,,,37.27706090700743,127.07298469196432

"경기도 용인시 기흥구 구성로 26-2, 지하1~5층 (마북동)",D,0,,용인효요양병원,031-282-9114,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1500,0900,,,,,37.294155686900844,127.11244690719196

"경기도 용인시 기흥구 흥덕1로79번길 24 (영덕동, 굿모닝타워 4,5,6,7,8,9층)",D,0,흥덕 이마트부근,의료법인 상록의료재단 굿모닝요양병원,031-547-0800,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.276812449597266,127.07141552313445

경기도 용인시 기흥구 흥덕2로117번길 23 (영덕동),D,0,,의료법인광화의료재단하워드힐병원,031-217-0303,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1330,0930,,,,,37.277850789436854,127.07145263524114

경기도 용인시 기흥구 민속촌로 28 (보라동),D,0,,케어스힐요양병원,031-285-2000,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.25477727944911,127.10787496515934

경기도 용인시 기흥구 중부대로874번길 1-30 (상하동),D,0,용인시 효자고개에 위치해 있습니다. 수원톨게이트에서 약 6km 거리 입니다.,효자병원,031-288-0511,,1630,0930,1630,0930,1630,0930,1630,0930,1630,0930,,,,,,,37.250288888888896,127.1519111111111

"대구광역시 달성군 다사읍 달구벌대로109길 12-6, 1~4층",D,0,,문양재활요양병원,053-582-7777,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,35.85300786125591,128.44038341048724

충청남도 금산군 금산읍 비단로 183,D,0,새금산 병원 근처,새금산요양병원,041-754-0060,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,36.10400635050308,127.49618774246035

충청남도 금산군 금산읍 인삼로 71,D,0,금산초앞 ,의료법인예은의료재단편안요양병원,041-751-0014,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,36.103214861894934,127.48968095075713

강원도 홍천군 북방면 팔봉산로 2420-58,D,0,,의료법인연호요양병원,033-262-5002,,1700,0900,1700,0900,1700,0900,1700,0900,1700,0900,,,,,,,37.73233046667139,127.81420286070636

인천광역시 부평구 장제로 117 (부평동),D,0,부평역 도보 10분 / 부평시장역 도보10분 / 굴포천역 905번 버스 승차 후 2정류장,인천노인전문병원,032-506-6262,,1730,0930,1730,0930,1730,0930,1730,0930,1730,0930,1300,0900,,,,,37.496178723799005,126.72982824255688

전라북도 군산시 대학로 183 (문화동),D,0,,군산제일요양병원,063-468-0371,,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1230,0830,,,,,35.97542655038726,126.70298401227656

울산광역시 울주군 서생면 용리길 165-11,D,0,,간절곶자연요양병원,052-246-0002,,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,,,,,,,35.36670921525471,129.32263878709594

울산광역시 울주군 온양읍 온양로 3,D,0,온양 IC입구,고려요양병원,052-239-0669,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,35.415997994661055,129.27476642214842

"울산광역시 울주군 범서읍 구영로 94, 엠프라자 3,7,8층",D,0,,범서사랑요양병원,052-211-9393,,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,1230,0900,,,,,35.574169128115564,129.2412164919774

울산광역시 울주군 온양읍 덕남로 233,D,0,,보람요양병원,052-231-8200,,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1230,0830,,,,,35.42242172494262,129.2985070724119

울산광역시 울주군 상북면 삽재로 400,D,0,,언양아하브요양병원,052-264-6100,,1700,0900,1700,0900,1700,0900,1700,0900,1700,0900,1200,0900,,,,,35.63619081529028,129.05093426922554

울산광역시 울주군 삼남면 반구대로 785,D,0,,언양요양병원,052-262-5200,,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,,,,,,,35.11246655558122,129.01115557749816

울산광역시 울주군 온양읍 덕남로 243,D,0,,울산광역시립노인병원,052-231-7900,,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1300,0900,,,,,35.421988311745466,129.29760749181707

"울산광역시 울주군 범서읍 천상5길 10-5, 연세요양병원",D,0,청구 제네스아프트 버스정류장 맞음편,울산연세요양병원,052-248-8900,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.56251303871683,129.2239886325925

울산광역시 울주군 삼남면 하방로 39,D,0,경부고속도로 통도IC부근 방기초등학교 앞,이손요양병원,052-780-1000,,1745,0900,1745,0900,1745,0900,1745,0900,1745,0900,1245,0900,,,,,35.5065496652362,129.09048520698423

울산광역시 울주군 상북면 소야정길 216-39,D,0,,정토마을 자재요양병원,052-255-8400,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,35.60583531382182,129.06725891719336

"울산광역시 울주군 언양읍 읍성로 11, 평화요양병원(별관 방천1길 13)",D,0,,평화요양병원,052-262-3229,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1230,0900,,,,,35.565577777777776,129.116761111111117

"인천광역시 계양구 계산새로 71, C동 11,12,13층 (계산동, 하이베라스)",D,0,한국씨티은행 뒤편,빅토리아요양병원,032-552-8050,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.538319109013216,126.73625203121588

"인천광역시 계양구 장제로 672, 새봄요양병원 2,3,4층 201,305,402호 (작전동)",D,0,광평프라자건물,새봄요양병원,032-543-7582,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.52787886258426,126.73388284454286

"인천광역시 계양구 아나지로 380, 전체동 (작전동, 해룡빌딩)",D,0,"작전동 현광아파트 근처 건물 1,3,4층",성로 요양병원,032-555-4663,,1700,0900,1700,0900,1700,0900,1700,0900,1700,0900,1200,0900,,,,,37.52525783418827,126.73442943266457

"인천광역시 계양구 계양대로 188, 4,5층 (계산동, 노바체빌딩)",D,0,경인교대입구역 1번출구,예진요양병원,032-556-8810,,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,1200,0900,,,,,37.540525579176375,126.72304334809495

인천광역시 계양구 주부토로 494 (계산동),D,0,,의료법인 샬롬의료재단 브니엘요양병원,032-555-1088,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.538238652876075,126.72838779904771

"인천광역시 계양구 드림로 852, 노인치매요양병원 (갈현동)",D,0,,인천제2시립노인치매요양병원,032-554-8300,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1200,0900,,,,,37.57491762277962,126.72894292705355

"인천광역시 계양구 오조산로57번길 11-1, 강남모던빌 1,2,3,7층 (계산동)",D,0,,청구요양병원,032-542-3535,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,37.535737381324104,126.73728398241241

"인천광역시 계양구 오조산로 51, 지하1~5층 (계산동)",D,0,인천광역시 계양구 계산동 계양구청 앞,한아름요양병원,032-541-8575,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,37.535367000512366,126.73828688532566

인천광역시 계양구 안남로 538 (효성동),D,0,,효성요양병원,032-555-2695,,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1230,0830,,,,,37.53090368860166,126.71132182615797

부산광역시 수영구 수영로536번길 71 (광안동),D,0,버스정류장: 서호병원,(의)서호의료재단서호광안요양병원,051-754-2222,,1730,0900,1730,0900,1730,0900,1730,0900,1700,0900,1200,0900,,,,,35.15271801571637,129.11585204873978

"부산광역시 수영구 수영로 563-1, 지하1~10층 (광안동)",D,0,2호선 광안역 6번 출구,가나안요양병원,051-752-8000,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,35.15618417481576,129.1124261830825

"부산광역시 수영구 광안해변로 292, 3~6층 (민락동)",D,0,버스정류장: 광안리 해수욕장/민락동 마린랜드 옆,광안정다운요양병원,051-710-0119,,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,1300,0900,,,,,35.15598485916668,129.12552975153872

부산광역시 수영구 광안해변로 235 (민락동),D,0,버스정류장: 광안리해수욕장,광안참사랑요양병원,051-751-1515,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1200,0900,,,,,35.15467944207223,129.1197989382059

부산광역시 수영구 남천서로20번길 49 (남천동),D,0,2호선 남천역 2번 출구,다온요양병원,051-935-3000,,1700,0900,1700,0900,1700,0900,1700,0900,1700,0900,1300,0900,,,,,35.14601439590582,129.10690578815334

"부산광역시 수영구 수영로 671, 5층~11층 (광안동)",D,0,2호선 수영역 10번 출구,센텀해인요양병원,051-755-8555,,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1600,0900,,,,,35.1657547943,129.114469091

"부산광역시 수영구 과정로 49, 2~7층 (망미동)",D,0,3호선 망미역 4번출구,수영효도요양병원,051-760-8000,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,35.17573314968397,129.10718531060692

부산광역시 수영구 수영로 456 (남천동),D,0,2호선 금련산역 5번 출구,의료법인강혜의료재단남천사랑의요양병원,051-625-1122,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1500,0900,,,,,35.146437783915424,129.11033099890068

부산광역시 수영구 연수로 404 (광안동),D,0,2호선 수영역 4번출구,의료법인동일의료재단수영나라요양병원,051-758-7777,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.16833450579903,129.11329799544916

부산광역시 수영구 광일로43번길 25 (광안동),D,0,2호선 수영역 14번 출구,의료법인백세의료재단백세요양병원,051-753-9595,,1700,0900,1700,0900,1700,0900,1700,0900,1700,0900,1230,0900,,,,,35.161466392342724,129.10924006075658

"인천광역시 남동구 호구포로 214, 대진메디컬프라자 7~10층 (논현동)",D,0,,인천수요양병원,032-437-5002,,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,,,,,,,37.401987966099284,126.71006875751776

"부산광역시 수영구 장대골로7번길 45, 2~4층 (광안동)",D,0,"2호선 광안역 6번출구/도보로 10M 유림노르웨이 상가 2,3,4층",의료법인전일의료재단한가족요양병원,051-752-6100,,1700,0900,1700,0900,1700,0900,1700,0900,1700,0900,1200,0900,,,,,35.167427777777775,129.106674999999996

"부산광역시 부산진구 새싹로 107, 지하1층~지상6층층 (부암동)",D,0,버스정류장: 삼부로얄아파트,한사랑요양병원,051-817-7575,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,35.166113430056065,129.0519260715256

경상남도 창녕군 남지읍 남지중앙로 45,D,0,,경남요양병원,055-526-3355,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,35.3911382077,128.4743100829

경상남도 창녕군 남지읍 동포로 15,D,0,,남지요양병원,055-526-0140,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,35.390605024593675,128.48124899719454

경상남도 창녕군 부곡면 온천로 486,D,0,,의료법인 동림의료재단 로얄힐스요양병원,055-536-9000,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,35.44103373221293,128.57641948990397

경상남도 창녕군 대지면 효정직교길 119,D,0,창녕 인터체인지(IC)옆,의료법인 성실의료재단 창녕요양병원,055-532-1140,,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,,,,,,,35.54216344462966,128.48064536562225

경상남도 창녕군 영산면 영산도천로 430,D,0,,의료법인창녕성산의료재단 영산요양병원,055-520-6000,,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,1300,0900,,,,,35.44196557854654,128.51969728469885

경상남도 창녕군 창녕읍 창녕대로 122,D,0,,창녕서울요양병원,055-806-7100,,1700,0900,1700,0900,1700,0900,1700,0900,1700,0900,,,,,,,35.534228646,128.4969238005

"경상남도 창녕군 고암면 상대2길 16, 더케이서드에이지",D,0,,프라임요양병원,055-806-8600,,1400,1300,1400,1300,1400,1300,1400,1300,1400,1300,,,,,,,35.5781332375,128.5126635214

"경기도 하남시 미사강변대로 42, DK골드타워 4~7층 701-706호호 (풍산동)",D,0,,라이프요양병원,031-795-4900,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,37.55409638841126,127.18594944107402

부산광역시 금정구 금강로 209 (장전동),D,0,버스정류장: 금강교차로,양지요양병원,051-582-5757,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.226994601303765,129.08280488775085

"부산광역시 금정구 구서중앙로15번길 20, 7,9층 (구서동)",D,0,1호선 두실역 1번출구,한빛의료소비자생활협동조합한빛요양병원,051-995-9966,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,35.25387051026376,129.08905827130002

경기도 이천시 백사면 이여로428번길 167,D,0,,우리요양병원,031-638-8123,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,37.32512863581586,127.48485825209245

경기도 이천시 장호원읍 샘재로145번길 41 (장호원요양병원),D,0,,의료법인목민의료재단장호원성모요양병원,031-641-3080,,1700,0900,1700,0900,1700,0900,1700,0900,1700,0900,,,,,,,37.11957172569999,127.6289048478

경기도 이천시 호법면 덕평로 224,D,0,,의료법인양지의료재단양지요양병원,031-637-8844,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,37.18751916653556,127.37780600926769

"경기도 이천시 호법면 중부대로 797-26, 이천소망병원",D,0,,이천소망요양병원,031-637-7400,,1700,1000,1700,1000,1700,1000,1700,1000,1700,1000,,,,,,,37.249974999999985,127.42027777777778

